PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	C1	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	WC	UT	PM
J	Ritter, NP; Crow, GE								A floristic and biogeographical analysis of the wetlands of the Bolivian cloud forest								RHODORA				107	929			1	33		10.3119/00-10.1			WIN 2005	2005	A study of six wetlands of the Bolivian Cloud Forest was undertaken from 1994 to 1997. Seventy-five species, in 29 families and 49 genera, were identified as being associated with wetland habitats in the Bolivian Cloud Forest. The flora was composed of a mixture of fairly common, ruderal species and of species typical of high Andean (alpine/Puna) aquatic systems. In contrast to the terrestrial flora of cloud forest habitats, these wetlands were found to contain few endemic or rare species. At the site level, it appeared that the wetlands could be characterized as species-poor relative to wetlands in most other Bolivian regions; however, this determination was confounded by a disproportionate number of ponds (a characteristically species-poor wetland type) among the cloud forest study sites. Floristic similarities (Sorensen's Index) between cloud forest study sites were relatively low; nevertheless, these systems were closely grouped in an ordination by Detrended Correspondence Analysis of 46 wetlands from throughout Bolivia. Regional-scale diversity comparisons were confounded by the inability to confidently estimate the area of inundated habitat in the Bolivian Cloud Forest. However, it appeared that diversity in the cloud forest wetlands was substantially lower than that of terrestrial cloud forest habitats. Likewise, it appeared that the Bolivian Cloud Forest wetland flora was species-poor relative to wetland floras of other Bolivian regions. Floristic similarities were low between the Bolivian Cloud Forest and other regions within Bolivia and in various South and Central American montane regions. An ordination of the regional data suggested that the Bolivian Cloud Forest wetland flora was most closely associated with the other two Bolivian montane regions included in this analysis.		Calif State Univ Stanislaus, Endangered Species Recovery Program, Fresno, CA 93727 USA; Univ New Hampshire, Dept Plant Biol, Durham, NH 03824 USA; [Ritter, NP] Calif State Univ Stanislaus, Endangered Species Recovery Program, 1900 N Gateway Ave, Fresno, CA 93727 USA								3							Plant Sciences	WOS:000229136600001		
J	Jahr, KJ; Crow, GE								Floristic reevaluation of a created wetland in Portsmouth, New Hampshire								RHODORA				107	929			87	102		10.3119/04-12.1			WIN 2005	2005	Long-term reassessment of floristic diversity in created wetlands is needed to gain an understanding of how wetlands created for mitigation mature floristically. A thorough floristic survey of a 17-year old created wetland in southeastern New Hampshire was conducted to compare current data to a 1992 floristic study of the site. The flora in 2002 included 110 species, whereas the total number of species recorded in 1992 was 101. Not only had diversity increased, but the flora had changed in a 10-year span; the floristic lists of the two years showed 79 shared species. Sorensen's Index of Similarity revealed a floristic similarity of 75%. Carex atherodes, new to the site in 2002, represents a new state record for New Hampshire. As there is a great need for long-term evaluation of mitigation wetlands, these data contribute toward a better understanding of the maturation of created wetlands, and can be used to make more meaningful floristic comparisons with natural wetlands and evaluate the long term success of wetland mitigation projects.		Univ New Hampshire, Dept Plant Biol, Durham, NH 03824 USA; [Crow, GE] Univ New Hampshire, Dept Plant Biol, Durham, NH 03824 USA								3							Plant Sciences	WOS:000229136600005		
J	Van de Vijver, B; Gremmen, NJM; Beyens, L								The genus <i>Stauroneis</i> (Bacillariophyceae) in the Antarctic region								JOURNAL OF BIOGEOGRAPHY				32	10			1791	1798		10.1111/j.1365-2699.2005.01325.x			OCT 2005	2005	Aim To provide a detailed biogeography of the diatom genus Stauroneis in the Antarctic and sub-Antarctic regions and to establish the biogeographical relationships between the different constituent locations to test the application of a precise and refined taxonomy in generating accurate polar biogeographies. Location The Antarctic and sub-Antarctic region comprising the islands South Georgia, Crozet, Kerguelen, Marion, Heard and the Antarctic Peninsula. Methods Diatom samples from different habitats in a large part of the sub-Antarctic and Antarctic region were investigated for their Stauroneis content. Presence/absence data were investigated using Sorensen's similarity index. An additional 500 samples from Arctic locations were used to provide a bipolar comparison. Using reliable literature data, gaps in the distribution of the Stauroneis taxa were filled. Results The Stauroneis flora of the Antarctic and sub-Antarctic regions is quite distinct from its Arctic equivalent, with only five species (out of 60) common to both areas. Within the (sub-)Antarctic group, the islands of the Indian Ocean have the most diverse Stauroneis composition, which is clearly separated from the rest of the region. The South Georgia Stauroneis composition has some affinities with the Antarctic Peninsula but the latter has far fewer species. These results are in clear contrast to older data showing no biogeographical difference between the Arctic and Antarctic regions. Main conclusions Using only a single genus, a clear biogeography of the (sub-)Antarctic region can be produced that separates the Indian Ocean islands from other sampling locations. When based on a precise taxonomy, biogeographical relationships between locations in the region become much more reliable. Contrary to previous work, there is almost no similarity in the diatom floras of the Arctic and Antarctic regions.		Univ Antwerp, Dept Biol, Unit Polar Ecol Limnol & Paleobiol, B-2020 Antwerp, Belgium; CD Diever, Data Anal Ecol, Diever, Netherlands; [Van de Vijver, B] Univ Antwerp, Dept Biol, Unit Polar Ecol Limnol & Paleobiol, Groenenborgerlaan 171, B-2020 Antwerp, Belgium								71							Ecology; Geography, Physical	WOS:000231904100009		
J	Brickle, P; MacKenzie, K; Pike, A								Parasites of the Patagonian toothfish, <i>Dissostichus eleginoides</i> Smitt 1898, in different parts of the Subantarctic								POLAR BIOLOGY				28	9			663	671		10.1007/s00300-005-0737-2			AUG 2005	2005	The parasite faunas of the Patagonian toothfish Dissostichus eleginoides from six locations around the Southern Ocean were studied and compared. Thirty-two parasite taxa were found. Ten parasite species are reported from D. eleginoides for the first time and some other previously reported species were new locality records. Sample size at Shag Rocks was sufficient to examine the effect of intrinsic host factors, including sex and length, on the parasite fauna and these results are discussed here. Some parasite species were found only in certain areas. Sorensen's similarity index indicated that the parasite faunas at Heard, Maquarie and Prince Edward Islands were the most similar, while those from the Ross Sea was the most dissimilar. There may be a gradual decrease in parasite diversity the further east the samples were collected around the Southern Ocean.		Falkland Isl Govt Fisheries Dept, Stanley, Falkland Island, England; Univ Aberdeen, Sch Biol Sci, Aberdeen AB24 2TZ, Scotland; [Brickle, P] Falkland Isl Govt Fisheries Dept, POB 598, Stanley, Falkland Island, England								25							Biodiversity Conservation; Ecology	WOS:000231421200002		
J	Southwood, TRE; Wint, GRW; Kennedy, CEJ; Greenwood, SR								The composition of the arthropod fauna of the canopies of some species of oak (<i>Quercus</i>)								EUROPEAN JOURNAL OF ENTOMOLOGY				102	1			65	72		10.14411/eje.2005.009			MAR 25 2005	2005	1. A study was made by knockdown sampling and branch clipping of the arthropod fauna of the canopy of two native oak species (Quercus robur and Q. petraea) and of two introduced species (Q. cerris and Q. ilex) in woods near Oxford, UK, and of two native species (Q. pubescens and Q. ilex) in southern France. Sampling was undertaken for five years in the UK and for four years in France. All the specimens from the UK, except Acarina, Collembola and Nematocera were identified to species or, occasionally, to morphotype. 2. In terms of overall numbers, species richness and biomass, the results for Q. robur and Q. petraea in the UK were very similar. Their samples contained over three times the biomass and nearly double the number of species compared with those from the introduced oak species (Q. cerris and Q. ilex). 3. The ordinal composition was very similar on Q. robur and Q. petraea, and that on Q. cerris showed closer concordance to the composition of these trees than to that of Q. ilex in the UK. The ordinal composition of the faunas of the two native oak species in France showed closer concordance to each other than to any of the oak species in the UK. The proportion of Psocoptera was much higher in the UK, and that of Thysanoptera was higher in France. 4. The guild composition in terms of numbers, species richness and biomass were closely correlated on Q. robur and Q. petraea, and on Q. robur in two different woods, which argues for an underlying determinism in the development of community structure. The guild composition on the introduced species (Q. cerris and Q. ilex) was most closely correlated when expressed as species richness. 5. The similarity of the guild composition on the oak species in the UK in terms of the actual species found was tested by a modified Sorensen's Index. This showed that the guilds could be ranked in the following order of decreasing similarity: epiphyte fauna, tourists, scavengers, phytophages, parasitoids-predators. 6. There were distinct seasonal patterns. In terms of species richness the values showed a general trend peaking in summer and early autumn, but biomass peaked in May on the native oak species, mainly due to Lepidopterous larvae. The ratio of prey to predator and parasitoid biomass had a distinct seasonal pattern, there being an excess of prey in May, but almost an equivalence throughout the rest of the season. This may reflect the high population of spiders in the late summer and autumn, which are likely to feed on tourists. Most classical ecosystem models do not allow for this latter important source of food that is not itself dependent on the communities' habitat. 7. The epiphyte dwelling guild (principally grazing Psocoptera) was a major component of the fauna in terms of numbers on the evergreen Q. ilex in UK. This has been reported for other studies of evergreen species in temperate climates.		Dept Zool, Oxford OX1 3PS, England; [Southwood, TRE] Oxord Univ Press, Great Clarendon St, Oxford OX2 6DP, England								42							Entomology	WOS:000228027300009		
J	Qian, H; Ricklefs, RE; White, PS								Beta diversity of angiosperms in temperate floras of eastern Asia and eastern North America								ECOLOGY LETTERS				8	1			15	22		10.1111/j.1461-0248.2004.00682.x			JAN 2005	2005	The diversity of a region reflects both local diversity and the turnover of species (beta diversity) between areas. The angiosperm flora of eastern Asia (EAS) is roughly twice as rich as that of eastern North America (ENA), in spite of similar area and climate. Using province/state-level angiosperm species floras, we calculated beta diversity as the slope of the relationship between the log of species similarity (S ) and either geographic distance or difference in climate. Distance-based beta diversity was 2.6 times greater in the north-south direction in EAS than in ENA and 3.3 times greater in the east-west direction. When ln S was related to distance and climate difference in multiple regressions, both distance and climate PC1 were significant effects in the north-south direction, but only geographic distance had a significant, unique influence in the east-west direction. The general predominance of distance over environment in beta diversity suggests that history and geography have had a strong influence on the regional diversity of these temperate floras.		Univ Missouri, Dept Biol, St Louis, MO 63121 USA; Illinois State Museum, Res & Collect Ctr, Springfield, IL 62703 USA; Chinese Acad Sci, Inst Appl Ecol, Shenyang 110016, Liaoning, Peoples R China; Univ N Carolina, Dept Biol, Chapel Hill, NC 27599 USA; [Ricklefs, RE] Univ Missouri, Dept Biol, 8001 Nat Bridge Rd, St Louis, MO 63121 USA								280							Ecology	WOS:000225750300002		
J	Ritter, NP								Too wet for aquatic plants? Floristic composition and phytodiversity in the wetlands along the base of the Bolivian Andes								RHODORA				106	925			1	32					WIN 2004	2004	An investigation of the vascular plant flora of the wetlands in the Chapare, an extremely high-precipitation region along the base of the Bolivian Andes, was undertaken from 1994 to 1996. One hundred fifty-one species in 52 families and 107 genera were identified as occurring in the region's wetlands. In contrast to the terrestrial flora of the Chapare and of other regions in the Andean forelands, Chapare wetlands were found to be characteristically species-poor (5-49 species). Nevertheless, the Chapare wetland flora contained a number of rare or noteworthy species, and represented the southern distributional limit for a number of taxa. The diversity of Chapare "wetland species" (i.e., species considered to be strongly associated with Neotropical wetlands) was low relative to other South American lowland regions when considered in terms of total number of species and from species-area curves. A regional trend toward fewer wetland species with increased precipitation was apparent; however, data supporting this relationship were inconclusive. Despite low floristic similarities (Sorensen's Index) between study sites, the majority of the Chapare study sites were closely situated in an ordination by Detrended Correspondence Analysis (DCA) of the floras of 46 wetlands distributed throughout Bolivia. At the regional scale, floristic similarities with other regions considered in this study were relatively low. As might be expected, an ordination of the regional data indicated that the Chapare wetland flora was most strongly associated with the other lowland Bolivian regions, while the most geographically distant regions were also the furthest removed in ordination space.		Calif State Univ Stanislaus, Endangered Species Recovery Program, Fresno, CA 93727 USA; [Ritter, NP] Calif State Univ Stanislaus, Endangered Species Recovery Program, 1900 N Gateway Ave, Fresno, CA 93727 USA								2							Plant Sciences	WOS:000221151800001		
J	Amezaga, I; Mendarte, S; Albizu, I; Besga, G; Garbisu, C; Onaindia, M								Grazing intensity, aspect, and slope effects on limestone grassland structure								JOURNAL OF RANGE MANAGEMENT				57	6			606	612		10.2307/4004016			NOV 2004	2004	Three treatments were used to evaluate the effect of grazing intensity (ca 30% and 50% herbage removal), aspect (north and south), and slope (< 10% and 10%-30%) on plant community structure Of mountain grasslands in the Basque Country (Spain). plant species richness was not significantly affected by grazing intensity, aspect, or slope. Although plant species composition was similar (Sorensen's similarity index = 0.87) between both grazing intensities, species frequency and cover were affected by grazing intensity. Festuca rubra L. and Agrostis capillaris L. were the most common species under both grazing pressures. Moderate grazing intensity (50% herbage removal) plots contained a greater number of plant species with a frequency of more than 50%. The lowest cover for E rubra corresponded to low grazing intensity, north aspects, and steeper slopes. The lowest cover for A. capillaris was found under low grazing intensity (30% herbage removal) and steeper slopes. Danthonia decumbens (L.) P. C., Potentilla erecta (L.) Rauschal, and Trifolium repens L. were significantly affected by aspect and grazing intensity. Low grazing intensity oil sites with northern aspects and steep slopes favored Agrostis curtisii Kerguelen, a species with a low nutritional value. A. capillaris, A. curtisii, P. erecta, and T. repens were sensitive to soil properties and aspect. Nitrogen and K soil concentrations were significantly higher in areas with low grazing intensity, most likely due to greater dead herbage accumulation. Significant (P < 0.05) correlations between plant species and soil pH or P concentration were found in areas with low grazing intensity Reduction in grazing intensity together with the effect of slope and northern aspect has resulted in changes in plant community structure, leading to increases in forages with lower nutritional value.		Basque Inst Agr Res & Dev, Dept Agrosyst & Anim Prod, E-48160 Derio, Spain; Univ Basque Country, Dept Plant Biol & Ecol, Fac Sci, E-48080 Bilbao, Spain; [Amezaga, I] Basque Inst Agr Res & Dev, Dept Agrosyst & Anim Prod, Berreage 1, E-48160 Derio, Spain								31							Agriculture, Dairy & Animal Science; Ecology	WOS:000225413800006		
J	Jobidon, R; Cyr, G; Thiffault, N								Plant species diversity and composition along art experimental gradient of northern hardwood abundance in <i>Picea mariana</i> plantations								FOREST ECOLOGY AND MANAGEMENT				198	1-3			209	221		10.1016/j.foreco.2004.04.020			AUG 23 2004	2004	Maintenance of biodiversity in managed forest ecosystem is an increasing concern, particularly in plantation forests. To test the two hypotheses that (i) past vegetation treatments modify species diversity and that (ii) a trade-off exists between plantation productivity and diversity, we measured plant species diversity in the upper, intermediate and lower strata of 16-17-year-old Picea mariana plantations along a gradient of hardwood abundance. The gradient was obtained with various intensities of non-chemical release and thinning treatments. P. mariana productivity linearly decreased as the proportion of hardwoods within the canopy increased. As the proportion of P. mariana increased, total species richness and plant diversity (Shannon index [9]) first increased up to an intermediate level, and then decreased. Proportion of non-crop to crop tree species explained 66% of the variation in species diversity of the upper strata, 0% of the intermediate strata, and 20% of the lower strata. Intensity of past vegetation treatments slightly affected species composition, as evaluated by the Sorensen's index of similarity. Maintaining an almost exclusive cover of P. mariana had marginal effects on species richness and understory diversity. But, a large increase in hardwoods proportion occurred at the expense of species richness and diversity of the understory stratum. Differences in canopy light transmission between covers could not explain this result. Variation in species richness and diversity along the gradient of hardwood abundance had a hump shape, a characteristic of the classic disturbance-diversity hypothesis. But, the intensity of past vegetation control had a weak predictive capability for plant species richness and diversity. Thus, vegetation control to maximise crop tree productivity in P. mariana plantations is not likely to affect understory plant diversity or composition. It may however contribute to an increase in stand structural diversity. (C) 2004 Elsevier B.V. All rights reserved.		Foret Quebec, Direct Rech Forestiere, Ministere Ressources Nat Faune & Parcs, Ste Foy, PQ G1P 3W8, Canada; [Cyr, G] Foret Quebec, Direct Rech Forestiere, Ministere Ressources Nat Faune & Parcs, 2700 Einstein, Ste Foy, PQ G1P 3W8, Canada								37							Forestry	WOS:000223410500015		
J	Ortega, A; Navarro, FB								A myco-ecological analysis (lignicolous Aphyllophorales sensu lato, Basidiomycota) of the <i>Abies pinsapo</i>, <i>Quercus</i> and <i>Pinus</i> forests of Andalusia (southern Spain)								NOVA HEDWIGIA				78	3-4			485	499		10.1127/0029-5035/2004/0078-0485			MAY 2004	2004	This paper presents a mycological inventory (lignicolous Aphyllophorales) of five substrates that are characteristic of Mediterranean vegetation in Andalusia: Abies pinsapo, Quercus faginea, Quercus ilex subsp. ballota, Quercus suber and Pinus sp. pl. The species richness of each substrate was determined and related to the number of vegetation series to which these tree species belong. A series of parameters were used to determine the myco-ecological relationships in the substrates, namely the level of affinity proposed by Goslee, the level of similarity (Sorensen's quantitative index) and the level of diversity (degree of alpha diversity). A correspondence analysis was also carried out.		Univ Granada, Dept Biol Vegetal, Fac Ciencias, E-18071 Granada, Spain; Consejeria Agr & Pesca, Ctr Invest & Formac Agraria, Junta Andalucia, Granada 18080, Spain; [Ortega, A] Univ Granada, Dept Biol Vegetal, Fac Ciencias, E-18071 Granada, Spain								8							Plant Sciences	WOS:000221617800017		
J	Brehm, G; Fiedler, K								Ordinating tropical moth ensembles from an elevational gradient: a comparison of common methods								JOURNAL OF TROPICAL ECOLOGY				20				165	172		10.1017/S0266467403001184			MAR 2004	2004	The analysis of beta diversity (inter-habitat diversity) of very species-rich and incompletely sampled tropical arthropod communities requires the choice of appropriate statistical tools. The performance of the three commonly employed ordination methods, correspondence analysis (CA), detrended correspondence analysis (DCA), and nonmetric multidimensional scaling (NMDS), was compared on a large empirical data set of geometrid moths sampled along an altitudinal gradient in an Andean montane rain forest. Despite the high species richness and incompleteness of the ensembles, all methods depicted the same, readily interpretable patterns. Both CA and NMDS showed an arch-like structure, which hints at an underlying coenocline, whereas this arch was computationally eliminated in DCA. For this particular data set, CA and NMDS both provided convincing results while the detrending algorithm of DCA did not improve the interpretability of the data. Of the large number of similarity indices available to be used in combination with NMDS, the binary Sorensen and the abundance-based Normalized Expected Species Shared (NESS) index were tested. Performance of the indices was measured by comparing stress, a measure of poorness-of-fit in NMDS. NMDS ordinations with lowest values of stress were achieved by the NESS index with the parameter m set to its maximum (m(max)). In contrast, ordinations based on NESS values with the parameter m set to 1 (identical with Morisita's index), had consistently higher stress values and performed worse than ordinations using Sorensen's index. Hence, if high values of m can be achieved in similar data sets, the NESS index with m(max) is recommended for ordination purposes and Morisita's index should be avoided.		Univ Bayreuth, Dept Anim Ecol 1, D-95440 Bayreuth, Germany; [Brehm, G] Univ Bayreuth, Dept Anim Ecol 1, POB 101251, D-95440 Bayreuth, Germany								40							Ecology	WOS:000220913000004		
J	Felfili, JM; Júnior, MCD; Sevilha, AC; Fagg, CW; Walter, BMT; Nogueira, PE; Rezende, AV								Diversity, floristic and structural patterns of cerrado vegetation in Central Brazil								PLANT ECOLOGY				175	1			37	46		10.1023/B:VEGE.0000048090.07022.02			2004	2004	The cerrado has been identified as one of the richest and most threatened biomes of the world, but few phytogeographical studies have been undertaken in the region. A total of 70 land systems based on climate, landscape and soils have been identified in the region, but it remains to be seen if the distribution and structure of the plant communities support these divisions. The aim of this work was to compare the floristic and structural similarity of cerrado sensu stricto within and between three physiographic units, named Pratinha, Veadeiros and Sao Francisco, which contain six land systems in central Brazil and cover 10 degrees of latitude and five degrees of longitude. The woody vegetation of 15 selected sites of the cerrado sensu stricto physiognomy was surveyed under a standardized methodology. The number of species per site varied from 55 to 97, with most sites having around 60 to 70 species, and Shannon's diversity indices ranged from 3.44 to 3.73, with most sites around 3.5 suggesting high alpha diversity. Sorensen's floristic similarity index was high, with all Figures above 0.5 between the sites in the same land system in each physiographic unit but low between sites in different land systems in the Veadeiros. Czekanowski similarity indices were lower than Sorensen's in the comparisons due to a high structural differentiation between the sites. There is a large overlap in species occurrence in the sites but the size of their populations is very different at each site. Therefore, the high beta diversity is mostly due to differences in abundance of species between sites. The sites were separated by physiographic units, considering the first three divisions of TWINSPAN classification. The first axis of DCA ordination showed a gradient going from the cerrado on deep soils in Pratinha, through to those on sandy soils in Sao Francisco and ending on the shallower soils of the Veadeiros. Land systems conformed well with the floristic and structural variations of the vegetation, indicating their potential use in designing a network of conservation areas in the cerrado, region and as a basis for decision-making on management.		Univ Brasilia, Dept Engn Florestal, BR-70919970 Brasilia, DF, Brazil; EMBRAPA Recursos Genet & Biotecnol, Brasilia, DF, Brazil; [Felfili, JM] Univ Brasilia, Dept Engn Florestal, CP 04357, BR-70919970 Brasilia, DF, Brazil								72							Plant Sciences; Ecology; Forestry	WOS:000226444000003		
J	Fay, PA								Insect diversity in two burned and grazed grasslands								ENVIRONMENTAL ENTOMOLOGY				32	5			1099	1104		10.1603/0046-225X-32.5.1099			OCT 2003	2003	This study examined insect diversity in two native grassland ecosystems undergoing burning and grazing by bison and cattle, the Niobrara Valley Preserve (Nebraska) and the Tallgrass Prairie Preserve (Oklahoma). Sweep-sampling for insects was conducted during July 1994 and 1995 along transects in management units that were grazed by bison and partially burned, grazed by cattle and either burned (Tallgrass) or unburned (Niobrara), or ungrazed and unburned. At both sites, species richness (S) and diversity (log series alpha) were higher and similarity (Sorensen's index) lower for bison than for cattle or ungrazed management units. High bison management unit diversity was associated with significantly higher S and alpha in burned (Tallgrass) and unburned (Niobrara) portions of bison units compared with their respective cattle units, suggesting that habitat heterogeneity in terms of plant productivity, composition, and structure were higher in bison versus cattle and ungrazed management units. Replicated factorial experiments and sampling of additional taxa and time points are needed to verify bow fire and grazing management impacts insect diversity in these grasslands.		Kansas State Univ, Div Biol, Manhattan, KS 66506 USA; [Fay, PA] Nat Resources Res Inst, 5013 Miller Truck Highway, Duluth, MN 55811 USA								20							Entomology	WOS:000186445200022		
J	Eilu, G; Obua, J; Tumuhairwe, JK; Nkwine, C								Traditional farming and plant species diversity in agricultural landscapes of south-western Uganda								AGRICULTURE ECOSYSTEMS & ENVIRONMENT				99	1-3			125	134		10.1016/S0167-8809(03)00140-3			OCT 2003	2003	An effort was undertaken in Bushwere Parish (Mbarara district, south-western Uganda) between 1999 and 2000 to develop sustainable and participatory approaches to plant biodiversity conservation at the farm level. One hundred farmers were interviewed on their socio-economic profiles and plant use strategies. Plant diversity was assessed in 400 plots of 5 m x 5 m established in 53 field types of seven land-use categories. The most species-rich land-use category was under annual crops (149 plant species) while the most species-rich field type was planted with bananas (118 species). Shannon diversity and Sorensen's similarity indices were used to compute species diversity and similarity, respectively, between field types and land-uses. The most plant diverse land-use was natural woodland, the least fallow. Canonical correspondence analysis (CCA) showed that occurrence of species, field type or land-use depended upon environmental factors such as elevation, position on the slope and soil type. Redundancy analysis (RDA) showed that species utility and occurrence were related to the socio-economic status of farmers. Plant species were most diverse in land-uses located on hill tops and steep slopes. Farmers should therefore be advised on how to maintain plant diversity in agricultural landscapes. (C) 2003 Elsevier Science B.V. All rights reserved.		Makerere Univ, Dept Forest Biol & Ecosyst Management, Kampala, Uganda; Makerere Univ, Dept Soil Sci, Kampala, Uganda; [Eilu, G] Makerere Univ, Dept Forest Biol & Ecosyst Management, POB 7062, Kampala, Uganda								19							Agriculture, Multidisciplinary; Ecology; Environmental Sciences	WOS:000186022300009		
J	Rajashekhar, M; Kaveriappa, KM								Diversity of aquatic hyphomycetes in the aquatic ecosystems of the Western Ghats of India								HYDROBIOLOGIA				501	1-3			167	177		10.1023/A:1026239917232			JUL 2003	2003	Relationships between physico-chemical factors of waters, riparian vegetation, altitude and species richness of the hyphomycete communities in six rivers and a sulfur spring in the Western Ghats of Karnataka were analysed statistically. Linear regression and correlation between log fungal species and riparian vegetation was highly significant. The similarity in the fungal diversity between different rivers and the sulphur spring was evaluated by Sorensen's index. Generally, the indices of similarity in the mycoflora between the streams were high. However, in the streams of Lakya, Bhadra, Ranganathittu bird sanctuary and the sulfur spring the indices of similarity were low compared with the rest of the water systems. The low pH, low oxygen concentration, hardness, high iron, high temperature and sulfide contents of the waters of these streams are thought to be the reasons for the differences in these streams. Anguillospora longissima, Helicomyces roseus, Lunulospora curvula, Triscelophorus monosporus and Wiesneriomyces laurinus were found to be the most abundant species.		Mangalore Univ, Dept Biosci, Mangalagangothri 574199, Karnataka, India; Mangalore Univ, Dept Appl Bot, Mangalagangothri 574199, Karnataka, India; [Rajashekhar, M] Mangalore Univ, Dept Biosci, Mangalagangothri 574199, Karnataka, India								28							Marine & Freshwater Biology	WOS:000186041800017		
J	Sepúlveda, R; Cancino, JM; Thiel, M								The peracarid epifauna associated with the ascidian <i>Pyura chilensis</i> (Molina, 1782) (Ascidiacea: Pyuridae)								JOURNAL OF NATURAL HISTORY				37	13			1555	1569		10.1080/00222930110099615			JUL 2003	2003	Epifaunal peracarids inhabit a variety of biogenic substrata, including ascidians. Herein we examined the peracarid fauna living on the tunica of the sublittoral ascidian Pyura chilensis growing in offshore and nearshore conditions in Bahia San Vicente, Chile. From a total of 38 samples we collected 17 species of Amphipoda, five Isopoda and two Tanaidacea. The similarity between the sites was high (73.8%, Sorensen's index). Species diversity ( H' ) was 2.8 and 2.6, evenness ( J ) was 0.7 and 0.6 at the offshore and nearshore site, respectively. Both species and individual number increased significantly with the size (volume) of the ascidian samples, and these relationships did not differ between the sites. Many species, in particular the most abundant ones, occurred at both sites, but some species were restricted either to the offshore (three species) or to the nearshore site (seven species). Amphipods and tanaids were the most abundant taxa at both sites. The peracarid fauna at both sites was dominated by suspension-feeding peracarids (>80% of the individuals), which utilize the ascidians primarily as shelter, feeding on allochthonous material, i.e. not originating from the ascidians. It is suggested that the high percentage of suspension-feeding species among the epifaunal peracarids is due to the fact that ascidians settle and grow at sites that provide optimal feeding conditions for these organisms.		Univ Catolica Norte, Fac Ciencias Mar, Coquimbo, Chile; Univ Catolica Santisima Concepcion, Fac Ciencias, Concepcion, Chile; [Thiel, M] Univ Catolica Norte, Fac Ciencias Mar, Larrondo 1281, Coquimbo, Chile								22							Biodiversity Conservation; Ecology; Zoology	WOS:000183334600002		
J	Jürgens, A; Witt, T; Gottsberger, G								Flower scent composition in <i>Dianthus</i> and <i>Saponaria</i> species (Caryophyllaceae) and its relevance for pollination biology and taxonomy								BIOCHEMICAL SYSTEMATICS AND ECOLOGY				31	4			345	357		10.1016/S0305-1978(02)00173-4			APR 2003	2003	Floral fragrance compounds of seven Dianthus species (D. arenarius, D. armeria, D. barbatus, D. deltoides, D. monspessulanus, D. superbus, and D. sylvestris) and one Saponaria species (S. officinalis) (Caryophyllaceae) were studied using headspace adsorption technique followed by gas chromatography massspectrometry (GC-MS). The number of compounds (fatty acid derivatives, benzenoids, phenyl propanoids, isoprenoids, and nitrogen containing compounds) identified in the floral odors ranged from 18 to 51 but all were dominated by only 1-3 compounds. Most of the compounds identified in this study have been previously reported in floral scents from species of the closely related genus Silene L. However, the phenyl propanoids eugenol, methyleugenol, methylisoeugenol, cis-asarone, and trans-asarone have formerly not been found in Silene. Based on the measurement of Sorensen's index of similarity (I-s) nonmetric multidimensional scaling (MDS) was used to detect meaningful underlying dimensions and to visualize similarities between the investigated species. The MDS analysis showed three groups of species, (1) the diurnal D. armeria, D. barbatus, and D. deltoides are characterized by the predominance of fatty acid derivatives, (2) the closely related nocturnal D. monspessulanus, and D. superbus by high relative amounts of isoprenoids such as cis-beta-ocimene and beta-caryophyllene, and (3) the,species D. arenarius, D. sylvestris and S. officinalis by a predominance of benzenoids, especially methylbenzoate. The results are discussed in relation to pollination, especially by butterflies, moths, and hawkmoths. (C) 2002 Elsevier Science Ltd. All rights reserved.		Univ Bayreuth, Dept Plant Systemat, D-95440 Bayreuth, Germany; Univ Ulm, Dept Syst Bot & Ecol, D-89081 Ulm, Germany								80							Biochemistry & Molecular Biology; Ecology; Evolutionary Biology	WOS:000181719300001		
