PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	C1	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	WC	UT	PM
J	Avalos, Gilberto; Damborsky, Miryam P.; Bar, Maria E.; Oscherov, Elena B.; Porcel, E.								Composition of the Araneae (Arachnida) fauna of the provincial Ibera Reserve, Corrientes, Argentina								REVISTA DE BIOLOGIA TROPICAL				57	1-2			339	351					MAR-JUN 2009	2009	A Survey of the spider community composition and diversity was carried out in grasslands and woods in three localities: Colonia Pellegrini, Paraje Galarza and Estancia Rincon (Ibera province Reserve). Pit fall traps, leaf litter sifting, foliage beating, hand collecting and sweep nets were used. Shannon's diversity index, evenness, Berger-Parker's dominance index, beta and gamma diversity were calculated, and a checklist of spider fauna was compiled. Species richness was estimated by Chao 1, Chao 2, first and second order Jack-knife. A total of 4 138 spiders grouped into 150 species front 33 families of Araneomorphae and two species front two families of Mygalomorphae were collected. Five species are new records for Argentina and eleven for Corrientes province. Araneidae was the most abundant family (39.8%), followed by Salticidae (10.9%), Anyphaenidae (7.9%) Tetragnathidae (7.4%), and Lycosidae (5.5%). The other families represented less than 5% of the total catch. The web-builder guild had the highest number of specimens and the highest richness index. The abundance, observed richness, Shannon diversity and evenness indexes were highest in Colonia Pellegrini woodland and Paraje Galarza grassland. Alpha diversity represented 89% of the gamma; the remaining 11% corresponded to diversity. According to the indexes, between 67% and 97% of the existing spider fauna was represented in the collected specimens front Ibera. Rev. Biol. Trop. 57 (1-2): 339-351. Epub 2009 June 30.		[Avalos, Gilberto; Damborsky, Miryam P.; Bar, Maria E.; Oscherov, Elena B.] Univ Nacl Nordeste, Fac Ciencias Exactas & Nat & Agrimensura, Catedra Biol Artropodos, Corrientes, Argentina; [Porcel, E.] Univ Nacl Nordeste, Fac Ciencias Exactas & Nat & Agrimensura, Catedra Estadist Descript, Corrientes, Argentina; [Avalos, Gilberto] Univ Nacl Nordeste, Fac Ciencias Exactas & Nat & Agrimensura, Catedra Biol Artropodos, Av Libertad 5470, W 3404 AAS, Corrientes, Argentina								15							Biology	WOS:000268148400029		
J	Jakob, Eva; Hanel, Reinhold; Klimpel, Sven; Zumholz, Karsten								Salinity dependence of parasite infestation in the European eel <i>Anguilla anguilla</i> in northern Germany								ICES JOURNAL OF MARINE SCIENCE				66	2			358	366		10.1093/icesjms/fsn160			MAR 2009	2009	The aim of the study was to examine metazoan parasite communities of European eels (Anguilla anguilla) in fresh-water, brackish water and marine localities in northern Germany. In all, 29 parasite species/taxa were found in 170 eels: eight digeneans, one monogenean, five cestodes, ten nematodes, two acanthocephalans, and three crustaceans. Measures of diversity characteristics of the helminth communities included species richness, Shannon's diversity index and its evenness, and the Berger-Parker dominance index. The highest species diversity and lowest dominance values were calculated for the helminth communities of eels from the two Baltic Sea localities. Parasite communities of European eels clearly exhibit the habitat preferences of their hosts, salinity-dependent specificities, and a clustering into fresh-water, brackish, and marine groups. The highly pathogenic parasite species Anguillicola crassus and Pseudodactylogyrus spp. were found at all sampling sites in fresh water and brackish water, with high prevalence. Basic information is provided on the risks of restocking programmes solely focusing on fresh-water sites.		[Jakob, Eva; Hanel, Reinhold; Zumholz, Karsten] Leibniz Inst Marine Sci, D-24105 Kiel, Germany; [Klimpel, Sven] Univ Dusseldorf, Inst Zoomorphol Cell Biol & Parasitol, D-40225 Dusseldorf, Germany; [Jakob, Eva] Leibniz Inst Marine Sci, Dusternbrooker Weg 20, D-24105 Kiel, Germany				Early Career Scientists Conference on New Frontiers in Marine Science	JUN 26-29, 2007		Baltimore, MD	31							Fisheries; Marine & Freshwater Biology; Oceanography	WOS:000263164000015		
J	Cherchi, A.; Da Pelo, S.; Ibba, A.; Mana, D.; Buosi, C.; Floris, N.								Benthic foraminifera response and geochemical characterization of the coastal environment surrounding the polluted industrial area of Portovesme (South-Western Sardinia, Italy)								MARINE POLLUTION BULLETIN				59	8-12			281	296		10.1016/j.marpolbul.2009.09.016			2009	2009	To study the benthic foraminifers' response to heavy metal pollution and analyse the geochemical parameters, samples of surface sediments were collected in 2005 and 2006 from a polluted coastal zone shore-front to the industrial complex of Portoscuso-Portovesme (Sulcis, South-Western Sardinia). The samples came from the upper 1-2 cm of the undisturbed sediments in water less than 2 m deep, along coastline (about 8.5 km in length) proximal to emerged alluvial plain. The entire examined marine area represents a shallow inner shelf, which is physiographically fairly protected and characterized by low turbulence, but subjected to southwards littoral drift. Geochemical analyses of seawater, sediments and foraminiferal tests correlated to biotic indexes (Dominance, Shannon-Weaver, Simpson, Eveness, Menhinick, Margalef, Equitability, Fisher-alpha, Berger-Parker and Q-mode Cluster Analyses - Ward Method) and provide data on environmental stress. A total of 38 benthic foraminiferal species were identified. Increasing pollution results in low species diversity, low population density and more frequent abnormal specimens. Results from ESEM images allow recognition of a strong infestation on the calcareous foraminiferal tests by microbial communities developed in the polluted environment. (C) 2009 Elsevier Ltd. All rights reserved.		[Cherchi, A.; Da Pelo, S.; Ibba, A.; Buosi, C.; Floris, N.] Univ Cagliari, Dipartimento Sci Terra, I-09127 Cagliari, Italy; [Mana, D.] Freelance, I-10135 Turin, Italy; [Cherchi, A.] Univ Cagliari, Dipartimento Sci Terra, Via Trentino,51, I-09127 Cagliari, Italy								41							Environmental Sciences; Marine & Freshwater Biology	WOS:000272120100007		
J	Mondragon, Demetria; Santos-Moreno, Antonio; Damon, Anne								Epiphyte Diversity on Coffee Bushes: A Management Question?								JOURNAL OF SUSTAINABLE AGRICULTURE				33	7			703	715		10.1080/10440040903235227			2009	2009	We evaluated the diversity of vascular epiphytes on coffee bushes growing in shaded plantations with different management intensities in terms of the removal of epiphytes: high (all branches), moderate (some branches) and zero (no removal). We chose 160 coffee-bushes within plots with different management regimes and evaluated the species richness and abundance of the vascular epiphytes adhered to those trees. We estimated diversity (Shannon-Weaver index), and dominance (Berger-Parker index) and compared abundances. We found 20, 24 and 20 species of vascular epiphytes in the zero, moderate and high management plots, respectively. The families with greatest species richness were: ferns (5, 8, 8 spp.), orchids (7, 7, 6 spp.) and bromeliads (3, 3, 2 spp.). Abundance was statistically similar for all three management intensities, while diversity was numerically greater at moderate management intensities (1.69) and significantly smaller for intensive management (1.38) (4.28; 108; p < 0.001). Two species were exclusive to moderate management intensity plots Pleopeltis angusta var stenoloma and Anthurium scandens, Pleopeltis astrolepis was the dominant species in all management regimes (0.617, 0.532, and 0.673). High management intensity had a negative effect on epiphyte diversity. The possible impact of other factors is discussed.		[Mondragon, Demetria] IPN, CIIDIR OAXACA, Ctr Interdisciplinary Res Integrated Reg Dev, Sta Cruz Xoxocotlan 71230, Oaxaca, Mexico; [Damon, Anne] Coll So Frontier, Tapachula, Chiapas, Mexico; [Mondragon, Demetria] IPN, CIIDIR OAXACA, Ctr Interdisciplinary Res Integrated Reg Dev, Hornos 1003, Sta Cruz Xoxocotlan 71230, Oaxaca, Mexico				Symposium on Towards Sustainable Environment and Society	MAY 16, 2009		Keisen Univ, Tokyo, JAPAN	5							Agriculture, Multidisciplinary	WOS:000270314700002		
J	Giovenardi, Ricardo; Di Mare, Rocco Alfredo; Sponchiado, Jonas; Roani, Suelem H.; Jacomassa, Fabio A. F.; Jung, Augusto B.; Porn, Mirian A.								Diversity of Lepidoptera (Papilionoidea e Hesperioidea) in two fragments in Frederico Westphalen, Rio Grande do Sul State, Brazil								REVISTA BRASILEIRA DE ENTOMOLOGIA				52	4			599	605		10.1590/S0085-56262008000400010			OCT-DEC 2008	2008	A systematic survey was carried out in two localities of the Municipal District of Frederico Westphalen, fragment of Villa Faguense and Schoenstatt's Sanctuary, situated 1,500 in apart, from March 2005 to April 2006. In 140 hours of sampling, 3123 individuals, distributed in 169 species, were registered. Nymphalidae was the most sampled with approximately 53% of the recorded species. Nine species sampled were still no registered for the State. The Shannon-Wiener diversity index was higher in fragment of Villa Faguense, place less disturbed. The Simpson and Berger-Parker dominance indexes had been more representative in fragment of Schoenstatt Sanctuary, with higher number of abundant species. Among the species captured 126 (74,55%,) are accidental, 25 (14,80%) are accessory and 18 (10,65%) are constant.		[Giovenardi, Ricardo; Sponchiado, Jonas; Roani, Suelem H.; Jung, Augusto B.; Porn, Mirian A.] Univ Reg Integrada Alto Uruguai & Missoes URI, Dept Biol, Westphalen, RS, Brazil; [Di Mare, Rocco Alfredo] Ctr Ciencias Nat & Exatas, Dept Biol, Lab Biol Evolut Camobi, BR-97119900 Santa Maria, RS, Brazil; [Jacomassa, Fabio A. F.] Univ Vale Rio dos Sinos, Program Posgrad Biol, Sao Leopoldo, RS, Brazil; [Giovenardi, Ricardo] Univ Reg Integrada Alto Uruguai & Missoes URI, Dept Biol, Campus Frederico Wcstphalen, Westphalen, RS, Brazil								20							Entomology	WOS:000262147900010		
J	Kido, Michael H.								A persistent species assemblage structure along a Hawaiian stream from catchment-to-sea								ENVIRONMENTAL BIOLOGY OF FISHES				82	3			223	235		10.1007/s10641-007-9276-8			JUL 2008	2008	In Limahuli Stream on the Hawaiian island of Kauai, species assemblage structure was monitored from catchment-to-sea over a 6-year period to determine how individual species utilized the stream continuum spatiotemporally. A persistent pattern was identified in which ten fish and macroinvertebrate species (nine native and one alien) were distributed into distinct zones of highest abundances with overlapping species ranges. Species diversity, as quantified by a dominance measure (Berger-Parker Index), was highest and least variable at the midpoint of the continuum where upstream-downstream species' ranges converged. Reciprocal fluctuations in the population abundances of dominant species limited overall variation in species diversity to a 22% range which was interpreted as evidence of spatiotemporal persistence of the species assemblage structure. The pattern was captured in a testable, conceptual model which partitions an idealized Hawaiian stream from catchment-to-sea into five functional zones (Estuarine, Lower-Middle-Upper Reach, and Headwaters) positioned as percentages of continuum length. This model may be overlaid upon other Hawaiian streams for testing its applicability as well as to ask a variety of ecological questions about the manner in which species partition habitat spatiotemporally along biophysical gradients.		Univ Hawaii, Ctr Conservat Res, Honolulu, HI 96822 USA; [Kido, Michael H.] Univ Hawaii, Ctr Conservat Res, 3050 Maile Way,Gilmore 406, Honolulu, HI 96822 USA								14							Ecology; Marine & Freshwater Biology	WOS:000256965400004		
J	Luque, J. L.; Felizardo, N. N.; Tavares, L. E. R.								Community ecology of the metazoan parasites of namorado sandperches, <i>Pseudopercis numida</i> Miranda-Ribeiro, 1903 and <i>P-semifasciata</i> Cuvier, 1829 (Perciformes: Pinguipedidae), from the coastal zone of the State of Rio de Janeiro, Brazil								BRAZILIAN JOURNAL OF BIOLOGY				68	2			269	278		10.1590/S1519-69842008000200007			MAY 2008	2008	One hundred and twenty-eight specimens of namorado sandperches, 62 P. numida and 66 P. semifasciata, collected between October 2002 and June 2003 off the Cabo Frio, Rio de Janeiro, Brazil (Lat 23 degrees S and Long 42 degrees W), were examined to study their metazoan parasites. Parasite communities of these fish were composed basically of endoparasites, mainly digenean and cestodes species, with low prevalence and abundance but having high parasite species richness values (at the component community level). Among these values, that found for P. numida is the highest so far recorded for marine fishes from the Neotropical Region. Thirty-nine species of metazoan parasites were collected: 36 from P. numida and 28 from P. semifasciata. Twenty-five parasite species were common to both species of namorado sandperches. Pseudopercis numida and P. semifasciata are new host records for all parasite species collected, with the exception of Microcotyle pseudopercis. Choanodera sp., Leurodera decora, Neolebouria georgenascimentoi, and Proctoeces sp. which were recorded for the first time in the South American Atlantic Ocean. Gnathia sp. from P. numida and Scolex pleuronectis from P. semifasciata were the species having the greatest dominance frequency. Parasite abundance in P. numida and P. semifasciata were positively correlated with the host total length. Only in P. numida was parasite species richness correlated positively with the host total length. No significant differences between endoparasite infracommunities of P. numida and P. semifasciata were detected. The ectoparasites of P. numida had higher values for parasite abundance, parasite richness, Brillouin index, evenness index, and Berger-Parker index than those of the ectoparasites of P. semifasciata. Comparisons among all ecto- and endoparasites showed the ectoparasites of P. numida as the most heterogeneous group. Low similarity values were observed among the three types of parasite infracommunities of the two hosts.		[Luque, J. L.; Tavares, L. E. R.] UFRRJ, Dept Parasitol Anim, BR-23851970 Seropedica, RJ, Brazil; [Felizardo, N. N.] UFRRJ, Curso Posgrad Biol Anim, BR-23851970 Seropedica, RJ, Brazil; [Luque, J. L.] UFRRJ, Dept Parasitol Anim, CP 74508, BR-23851970 Seropedica, RJ, Brazil								28							Biology	WOS:000257345200006		
J	Arimoro, Francis O.; Ikomi, Robert B.; Iwegbue, Chukwujindu M. A.								Water quality changes in relation to Diptera community patterns and diversity measured at an organic effluent impacted stream in the Niger Delta, Nigeria								ECOLOGICAL INDICATORS				7	3			541	552		10.1016/j.ecolind.2006.06.002			JUL 2007	2007	Impact of abattoir effluents (characterized by intestinal and stomach contents of slaughtered animals, ashes from roasted animals and blood stains) on water quality, distribution and abundance of Diptera were investigated in an urban stream, River Orogodo, Southern Nigeria, from July 2003 to June 2004. Water quality changes indicated significant differences (p < 0.05) in conductivity, dissolved oxygen, BOD5, COD, total hardness, nitrate-nitrogen and phosphate-phosphorus between the three stations sampled. Higher values of these parameters were observed at the impacted station. The abundance and community structure of Diptera patterns, especially Chironomidae, Culicidae and Syrphidae families (all indicative of poor water quality) showed strong evidence of impact from the abattoir effluents. Comparisons of abundance values demonstrated high significance (p < 0.05) between the impacted station and the upstream (station 1) and downstream station (station 3). Shannon index and Berger-Parker dominance were greater at the impacted station (station 2). Analysis of faunal similarities showed that upstream station l(unpolluted site) was significantly different from stations 2 and 3. The distinct taxa found in station 2 (the impacted station) suggest that the organic input from the abattoir favoured their abundance as most of them were opportunistic species. (C) 2006 Elsevier Ltd. All rights reserved.		Delta State Univ, Dept Zool, Abraka, Nigeria; Delta State Univ, Dept Chem, Abraka, Nigeria; [Arimoro, Francis O.] Delta State Univ, Dept Zool, PMB 1, Abraka, Nigeria								32							Biodiversity Conservation; Environmental Sciences	WOS:000246213900004		
J	Cielo-Filho, Roque; Gneri, Mario Antonio; Martins, Fernando Roberto								Position on slope, disturbance, and tree species coexistence in a Seasonal Semideciduous Forest in SE Brazil								PLANT ECOLOGY				190	2			189	203		10.1007/s11258-006-9200-x			JUN 2007	2007	We investigated the influence of position on a slope (plot relative elevation) and vegetation disturbance (the tallest tree height per plot) on community composition and diversity in a SE Brazilian Seasonal Semideciduous Forest (46 degrees 55' W, 22 degrees 50' S). Trees with dbh >= 5 cm were sampled in one hundred 10 x 10 m plots randomly placed in a 6.5-ha stand. Through partial Mantel test, floristic dissimilarities among plots (Jaccard index computed with species abundance in each plot) were correlated with environmental distances among plots (Euclidian distance index computed with relative elevation and the tallest tree height values in each plot). Relative elevation and the tallest tree per plot height were individually correlated with floristic gradients expressed by PCA axes scores using Pearson's correlation coefficient. Through resampling, we compared diversity (richness, Berger-Parker D and Shannon H') among plots in the drier (up) and moister (low) ends of the slope. Floristic dissimilarities were significantly correlated with environmental distances even after geographic distances among plots have been partialled out (r (m) = 0.1274, p < 0.001). The first two PCA axes accounted for 22% of the total variance. After Bonferroni and Dutilleul's corrections, axis 1 showed a marginally significant correlation with plot relative elevation (r = -0.4097, p = 0.0309), and axis 2 was significantly correlated with the tallest tree height per plot (r = 0.2953, p = 0.0106). Position on the slope and vegetation disturbance were reliable predictors of community composition, thus suggesting the operation of niche assembly organizing processes. Richness and diversity (H') decreased and dominance (D) increased with elevation on the slope. Dominance increase from D ((300)) = 0.11 (confidence interval = 0.091-0.131) to D ((300)) = 0.19 (CI = 0.165-0.210) surpassed the expected dominance increase based on the reduction of richness alone: D-(300) = 0.13 (CI = 0.110-0.140), thus highlighting the niche partitioning assembly of the community, especially among abundant species. Given the great amount of floristic variability remaining unexplained, stochastic processes, such as those related to dispersal limitation, may also have influence on the community composition. Therefore, both niche assembly and chance events can operate even on a fine local scale.		Univ Estadual Campinas, Inst Biol, Dept Bot, Grad Course Plant Biol, BR-13083970 Campinas, SP, Brazil; SPSF, Sect Timber & Forest Prod, BR-01059970 Sao Paulo, Brazil; Univ Estadual Campinas, Inst Math Stat & Comp Sci, Dept Stat, BR-13083970 Campinas, SP, Brazil; [Martins, Fernando Roberto] Univ Estadual Campinas, Inst Biol, Dept Bot, Grad Course Plant Biol, Caixa Postal 6109, BR-13083970 Campinas, SP, Brazil								24							Plant Sciences; Ecology; Forestry	WOS:000246150400003		
J	Dessuy, Monica B.; de Morais, Ana B. B.								Diversity of butterflies (Lepidoptera, Papillonoldea e Hesperioidea) in fragments of decidual seasonal forest in Santa Maria, Rio Grande do Sul State, Brazil								REVISTA BRASILEIRA DE ZOOLOGIA				24	1			108	120		10.1590/S0101-81752007000100014			MAR 2007	2007	Six field trips were carried bimonthly, between July 2004 and July 2005, in three fragments of Decidual Seasonal Forest of Santa Maria, Rio Grande do Sul State: Morro do Elefante (E), Morro do Lar Metodista (M) and Morro Cerrito (C). After 135 sampling hours, 1594 butterflies of 145 species were registered. Among these, 59% are Nymphalidae, 19% Hesperiidae, 10% Papilionidae, 7% Pieridae and 5% Lycaenidae. Nine species were new registers for Rio Grande do Sul State. M had the highest richness and abundance of species. The lowest richness was observed in E and the lowest abundance in C. Shannon-Wiener and Margalef diversity indexes had the same ordination among localities, being higher in M, more heterogeneous and disturbed, and lower in E. Simpson and Berger-Parker dominance indexes were higher in E, with more abundant species, and lower in C. Only 30% of the species were common to the three localities. About half of the total registered species were exclusive from one of the three localities. The highest similarity indexes (Morisita and Jaccard) were obtained between M and E, and the lowest between E and C.		Univ Fed Santa Maria, Ctr Ciencias Nat & Exatas, Dept Biol, Programa Pos Grad Biodivers Anim, BR-97105900 Santa Maria, RS, Brazil; [Dessuy, Monica B.] Univ Fed Santa Maria, Ctr Ciencias Nat & Exatas, Dept Biol, Programa Pos Grad Biodivers Anim, Faixa Camobi,KM 09, BR-97105900 Santa Maria, RS, Brazil								24							Zoology	WOS:000245370300014		
J	Jones, Daniel O. B.; Bett, Brian J.; Tyler, Paul A.								Depth-related changes in the arctic epibenthic megafaunal assemblages of Kangerdlugssuaq, East Greenland								MARINE BIOLOGY RESEARCH				3	4			191	204		10.1080/17451000701455287			2007	2007	The effects of depth- related differences in environmental factors ( pressure, hydrography, habitat and disturbance) on the benthic megafauna at the mouth of Kangerdlugssuaq Fjord in Arctic Greenland were investigated using a towed camera platform and autonomous underwater vehicle photographs. Large reductions in faunal density ( 60,132 to 1881 individuals ha (-1)) and increases in diversity ( H' = 0.93 - 2.54), through increases in richness ( ES( 220) = 7.6 - 18.8) and reductions in dominance ( Berger - Parker index = 0.77 - 0.38) were found between 270 and 720 m water depth. Assemblages were separated into distinct shallow, intermediate and deep faunas by multivariate community analysis. In the shallower sites there were high levels of iceberg disturbance, directly reducing diversity as well as creating a complex, patchy environment inhabited by high densities of mobile suspension- feeding epifauna. In the deeper areas there was small- scale disturbance from the deposition of drop stones, but at a relatively low frequency and magnitude, which allowed increased species diversity. Proportions of deposit- feeding epifaunal and infaunal taxa rose with depth, as indicated by an increase with depth in faunal traces. Decreases in faunal density probably resulted from decreased food supply with depth.		Natl Oceanog Ctr, DEEPSEAS Grp, Southampton SO14 3ZH, Hants, England; [Jones, Daniel O. B.] Natl Oceanog Ctr, DEEPSEAS Grp, Southampton SO14 3ZH, Hants, England								18							Ecology; Marine & Freshwater Biology	WOS:000250011100002		
J	Nitterus, Karolina; Astrom, Marcus; Gunnarsson, Bengt								Commercial harvest of logging residue in clear-cuts affects the diversity and community composition of ground beetles (Coleoptera: Carabidae)								SCANDINAVIAN JOURNAL OF FOREST RESEARCH				22	3			231	240		10.1080/02827580701352955			2007	2007	Structural complexity of the habitat is known to influence the diversity and abundance of arthropod populations. Earlier studies have shown that presence of logging residue ( slash) on the ground contributes to microhabitat complexity and removal of slash for biofuel in clear-cuts can have short-term ( similar to 1 year) effects on ground-active beetle populations. This study examines the consequences of slash removal on carabids (Coleoptera: Carabidae) 5-7 years after harvest. Sampling of beetles was done by pitfall trapping in three matched clear-cut pairs, in spruce forest in central Sweden. The number and diversity (Berger-Parker dominance index) of carabid species were significantly higher in clear-cuts with slash harvest than in sites where slash was left on the ground. No difference in the overall rank-abundance pattern was found between clear-cuts with different slash treatments, but for species with certain habitat preferences the community was significantly altered. In all clear-cuts, slash removal caused a shift in dominance with an increase in generalist species and a decline in forest species. The results show that removal of slash may have long-lasting effects on the carabid community composition and structure. Hence, in forest landscapes with large-scale biofuel harvest, generalist carabid species may increase their abundance. Following the precautionary principle, it is suggested that every fifth clear-cut should be free of slash harvest.		Univ Gothenburg, Dept Plant & Environm Sci, Gothenburg, Sweden; Umea Univ, Dept Ecol & Environm Sci, Landscape Ecol Grp, Umea, Sweden; [Nitterus, Karolina] Hebegatan 3A,1tr, SE-41659 Gothenburg, Sweden								38							Forestry	WOS:000246722200007		
J	Alarcos, Ana J.; Ivanov, Veronica A.; Sardella, Norma H.								Distribution patterns and interactions of cestodes in the spiral intestine of the narrownose smooth-hound shark, <i>Mustelus schmitti</i> Springer, 1939 (Chondrichthyes, Carcharhiniformes)								ACTA PARASITOLOGICA				51	2			100	106		10.2478/s11686-006-0015-7			JUN 2006	2006	The distribution patterns and the cestode species interactions within the spiral intestine of 20 specimens of Mustelus schmitti from coastal waters off Mar del Plata, Argentina were studied. Six cestode species were found: Tetraphyllideans Calliobothrium barbarae, C. australis, C lunae and Orygmatobothrium schmittii, diphyllidean Echinobothrium notoguidoi and trypanorhynch Eutetrarhynchus vooremi. The most common number of parasite species per host was 3. Brillouin's diversity index ranged from 0.1 to 1.2. Berger-Parker dominance index indicated that C barbarae was the dominant species, followed by O. schmittii and C. australis. Calliobothrium barbarae, C australis and O. schmittii presented a broad distribution along the spiral intestine, whereas C. lunae, E. notoguidoi and E. vooremi showed a more restricted niche breadth. In general, the Renkonen's index showed no evidence of niche overlap in the range of distribution of the different species. In most of the infracommunities, intraspecific aggregation was stronger than interspecific aggregation, indicating that competition may play a little role. The distribution patterns of the Calliobothrium specimens concurs with the predictions of attachment sites for Calliobothrium species made by previous authors.		Univ Mar del Plata, Fac Ciencias Exactas & Nat, Dept Biol, Parasitol Lab, RA-7600 Mar Del Plata, Argentina; Univ Buenos Aires, Fac Ciencias Exactas & Nat, Dept Biodiversidad & Biol Expt, Lab Helmintol, RA-1428 Buenos Aires, DF, Argentina; Consejo Nacl Invest Cient & Tecn, Consejo Nacl Invest Cient & Tecn, RA-1033 Buenos Aires, DF, Argentina; [Alarcos, Ana J.] Univ Mar del Plata, Fac Ciencias Exactas & Nat, Dept Biol, Parasitol Lab, Funes 3350, RA-7600 Mar Del Plata, Argentina								10							Parasitology; Veterinary Sciences; Zoology	WOS:000238553300004		
J	Sadler, J. P.; Small, E. C.; Fiszpan, H.; Telfer, M. G.; Niemelä, J.								Investigating environmental variation and landscape characteristics of an urban-rural gradient using woodland carabid assemblages								JOURNAL OF BIOGEOGRAPHY				33	6			1126	1138		10.1111/j.1365-2699.2006.01476.x			JUN 2006	2006	Aim To investigate environmental variation and associated assemblage changes of carabid beetles along an urban-rural gradient. Location 'Quercus-Acer' (oak-sycamore) woodlands in the city of Birmingham, UK. Methods We collected carabid data using pitfall traps on 12 sites in the city. The traps were run from April-September in 2000, and we collected environmental data on 24 individual variables associated with the individual sites and their landscape context. Changes in carabid assemblages were analysed using repeat measures ANOVA and the environment-species relationships with a Redundancy Analyses (RDA) and Generalized Linear Modelling (GLM). Results We found that: (1) species richness and diversity were lower in the urban and suburban zone and higher in the rural zone; (2) Berger Parker dominance index was higher in the urban and suburban zones; (3) the number of woodland and woodland associated species was significantly higher at the rural end of the gradient; (4) the number of short-winged (brachypterous) species was highest in the rural zone and decreased towards the urban woodlands, whereas the long-winged species were more abundant in suburban woodlands; (5) the median weight length (WML) of the assemblage declined along the gradient from the rural to the urban zone, as did the number of large species; and (6) five of the 24 environmental variables showed a significant relationship with variation in the carabid assemblage. At site level the carabid assemblages were related to the level of site disturbance and soil penetrability, whereas site size and amount of woodland and urban land within 5 km of the site were important at a larger landscape scale. Main conclusions The results suggest that urbanization has a deleterious impact on carabid assemblages, causing a reduction in species richness from the rural fringe to the centre of the city. Changes in assemblage structure were related to woodland fragmentation, which led to variations in woodland size, woodland location and site disturbance due to trampling. Large, flightless and specialist woodland species are more susceptible to changes associated with urbanization, presumably due to their longer life spans, lower reproductive rates, more specialized niches and more limited dispersal potential.		Univ Birmingham, Sch Geog Earth & Environm Sci, Birmingham B15 2TT, W Midlands, England; Forestry Commiss Wales, Aberystwyth, Ceredigion, Wales; RSPB, UK Headquarters, Sandy, Beds, England; Univ Helsinki, Dept Biol & Environm Sci, Fac Biosci, Helsinki, Finland; [Sadler, J. P.] Univ Birmingham, Sch Geog Earth & Environm Sci, Birmingham B15 2TT, W Midlands, England								124							Ecology; Geography, Physical	WOS:000237352500016		
J	Wood, PJ; Gunn, J; Smith, H; Abas-Kutty, A								Flow permanence and macroinvertebrate community diversity within groundwater dominated headwater streams and springs								HYDROBIOLOGIA				545				55	64		10.1007/s10750-005-2213-y			AUG 15 2005	2005	The response of aquatic macroinvertebrate communities to flow permanence within limestone springs and headwater streams was examined across the English Peak District. At the regional scale, macroinvertebrate communities of perennial and intermittent springs displayed significant differences in the number of taxa, macroinvertebrate community abundance, diversity indices (Shannon and Simpson indices) and the Berger-Parker dominance index at intermediate discharge. However, no significant difference was recorded between intermittent and perennial sites at high discharge or when all sampling occasions were pooled. At the catchment scale, the number of taxa, community abundance and Bray-Curtis similarity coefficients within the River Lathkill differed significantly between intermittent springs and other habitats. At both the regional and catchment scale the macroinvertebrate communities of intermittent springs were characterised by a small number of taxa displaying life cycle adaptations to intermittent aquatic habitats, particularly Trichoptera.		Univ Loughborough, Dept Geog, Loughborough LE11 3TU, Leics, England; Univ Huddersfield, Limestone Res Grp, Huddersfield HD1 3DH, W Yorkshire, England; Kirklees Metropolitan Council, Environm Unit, Huddersfield HD1 1JY, W Yorkshire, England; [Wood, PJ] Univ Loughborough, Dept Geog, Loughborough LE11 3TU, Leics, England								67							Marine & Freshwater Biology	WOS:000231958700005		
J	Montes, J								Culicidae fauna of Serra da Cantareira, Sao Paulo, Brazil								REVISTA DE SAUDE PUBLICA				39	4			578	584		10.1590/S0034-89102005000400010			AUG 2005	2005	Objective To compare the Culicidae fauna in forest, ecotone and anthropic environments and to analyze their composition according to the number of species and individuals, species richness, diversity, heterogeneity and similarities and to determine species dominance and the relationship between species dominance and climatic factors. Methods CO2-baited CDC light traps were used for mosquito collection twice a month in the Serra do Cantareira State Park from February 2001 to January 2002. CO2-baited CDC light traps were placed in five different environments. The analyses were carried out using Margalef and Menhinick's diversity indexes. Similarity was calculated using the Sorensen index and species dominance was indicated by the Berger-Parker index. Mosquito heterogeneity was estimated using Simpson and Shannon indexes. The correlation between species dominance and climatic factors was estimated by Spearman coefficient. Results There were collected 2,219 Culicidae mosquitoes of 11 genera and 21 species. The forest environment showed the highest species richness (Mg=3.64) and the anthropic environment presented the most dominant species (d=0.85). Temperature showed the greatest positive correlation (Rs=0.747; p < 0.0001) when analyzing the relationship between climatic factors and number of individuals caught in the study area. Conclusions As the Serra do Cantareira State Park is a forest patch inserted in an urban environment, this may have changed the ecological relationships in the Culicidae breeding sites. The absence of Kerteszia subgenus and Culex quinquefasciatus species, in addiction to the presence of Sabethini Tribe specimens and Cx. (Mel.) vaxus species indicate that the Serra da Cantareira State Park is a forest section with sylvan features but show some anthropic interference.		Univ Sao Paulo, Fac Saude Publ, Dept Epidemiol, BR-01255 Sao Paulo, Brazil; [Montes, J] Rua Romao Freire,110, BR-02278030 Sao Paulo, Brazil								31							Public, Environmental & Occupational Health	WOS:000232304300010		
