PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	C1	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	WC	UT	PM
J	Cardoso, I.; Granadeiro, J. P.; Cabral, H.								Benthic prey quantity and quality in the main mudflat feeding areas of the Tagus Estuary: Implications for bird and fish populations								CIENCIAS MARINAS				34	3			283	296		10.7773/cm.v34i3.1392			SEP 2008	2008	Estuaries are among the most productive environments in the coastal zone that may act as sink of pollutants. In this study we evaluated how levels of heavy metal contamination can be reflected in the macro invertebrate communities of six Tagus Estuary mudflats, inferring their consequences to upper trophic levels. We used Shannon-Wiener's diversity, Pielou's evenness and Simpson's dominance indices, and macroinvertebrate densities to characterize benthic Communities at the sites that presented different metal contamination loads. Those stations with high levels of contamination presented a lower diversity but also the highest prey density. This study indicated that unhealthy areas can still perform their ecosystem function with costs that remain to be evaluated. The biodiversity can be impoverished compared with other less contaminated sites, but with regard to their utilization as feeding areas by birds and fishes this is not a limiting factor. For this particular function of the mudflats, prey availability is the main characteristic determining the choice of one particular site as a bird and fish feeding area that may not be affected by heavy metal contamination.		[Cardoso, I.; Cabral, H.] Univ Lisbon, Fac Ciencias, Inst Oceanog, P-1749016 Lisbon, Portugal; [Granadeiro, J. P.] Univ Lisbon, Fac Ciencias, Ctr Biol Ambiental, P-1749016 Lisbon, Portugal; [Cardoso, I.] Univ Lisbon, Fac Ciencias, Inst Oceanog, Campo Grande, P-1749016 Lisbon, Portugal								11							Marine & Freshwater Biology	WOS:000260312600003		
J	Githae, Eunice W.; Chuah-Petiot, Mins; Mworia, John K.; Odee, David W.								A botanical inventory and diversity assessment of Mt. Marsabit forest, a sub-humid montane forest in the arid lands of northern Kenya								AFRICAN JOURNAL OF ECOLOGY				46	1			39	45		10.1111/j.1365-2028.2007.00805.x			MAR 2008	2008	A botanical inventory and diversity of trees, shrubs (>= 5 cm diameter at breast height [dbh]), herbs, climbers and lianas was assessed in plots (154) of 20 x 5 m in Mt. Marsabit forest, northern Kenya. We recorded 52 species of trees and shrubs, twelve species of herbs and six species of climbers and lianas. They belonged to 35 families and 64 genera. Rubiaceae was the richest family with nine species followed by Euphorbiaceae (six), Oleaceae (five), Rutaceae (four), Capparaceae, Labiatae and Leguminosae (three each). The rest of the families were represented by one or two species. Rinorea convallarioides (Bak.f.) Eyles ssp. marsabitensis Grey-Wilson (Violaceae), an endemic species, and Drypetes gerrardii Hutch. (Euphorbiaceae), were the two most important species, accounting for more than third of the combined importance value. Species diversity indices were 2.735 (Shannon-Wiener), 0.88 (Simpson's) and 0.296 (Evenness). There was a strong evidence of disturbance arising from anthropogenic and wildlife foraging activities. This inventory has affirmed Mt. Marsabit forest as a unique habitat for several endemic, rare, threatened or vulnerable plant species, which should be conserved.		[Githae, Eunice W.; Odee, David W.] Kenya Forestry Res Inst KEFRI, Dryland Forestry Res Programme, Nairobi, Kenya; [Githae, Eunice W.; Chuah-Petiot, Mins; Mworia, John K.] Univ Nairobi, Sch Biol Sci, Nairobi, Kenya; [Odee, David W.] Kenya Forestry Res Inst KEFRI, Dryland Forestry Res Programme, PO Box 20412-00200, Nairobi, Kenya								17							Ecology	WOS:000252928100007		
J	Hein, John W.; Wolfe, Gordon V.; Blee, Kristopher A.								Comparison of rhizosphere bacterial communities in <i>Arabidopsis thaliana</i> mutants for systemic acquired resistance								MICROBIAL ECOLOGY				55	2			333	343		10.1007/s00248-007-9279-1			FEB 2008	2008	Systemic acquired resistance (SAR) is an inducible systemic plant defense against a broad spectrum of plant pathogens, with the potential to secrete antimicrobial compounds into the soil. However, its impact on rhizosphere bacteria is not known. In this study, we examined fingerprints of bacterial communities in the rhizosphere of the model plant Arabidopsis thaliana to determine the effect of SAR on bacterial community structure and diversity. We compared Arabidopsis mutants that are constitutive and non-inducible for SAR and verified SAR activation by measuring pathogenesis-related protein activity via a beta-glucoronidase (GUS) reporter construct driven by the beta-1-3 glucanase promoter. We used terminal restriction fragment length polymorphism (T-RFLP) analysis of MspI- and HaeIII-digested 16S rDNA to estimate bacterial rhizosphere community diversity, with Lactobacillus sp. added as internal controls. T-RFLP analysis showed a clear rhizosphere effect on community structure, and diversity analysis of both rhizosphere and bulk soil operational taxonomic units (as defined by terminal restriction fragments) using richness, Shannon-Weiner, and Simpson's diversity indices and evenness confirmed that the presence of Arabidopsis roots significantly altered bacterial communities. This effect of altered soil microbial community structure by plants was also seen upon multivariate cluster analysis of the terminal restriction fragments. We also found visible differences in the rhizosphere community fingerprints of different Arabidopsis SAR mutants; however, there was no clear decrease of rhizosphere diversity because of constitutive SAR expression. Our study suggests that SAR can alter rhizosphere bacterial communities, opening the door to further understanding and application of inducible plant defense as a driving force in structuring soil bacterial assemblages.		[Hein, John W.; Wolfe, Gordon V.; Blee, Kristopher A.] Calif State Univ Los Angeles, Dept Biol Sci, Chico, CA 95929 USA; [Wolfe, Gordon V.] Calif State Univ Los Angeles, Dept Biol Sci, Chico, CA 95929 USA								43							Ecology; Marine & Freshwater Biology; Microbiology	WOS:000252769500016		
J	Poorbabaei, Hassan; Faghir, Marzia B.								Study on woody species diversity in the chestnut Castanea sativa L.) forests, Guilan, Iran								AIP Conference Proceedings				971				264	+					2008	2008	The purpose of this research was to study diversity of woody species in the Sweet chestnut (Castanea sativa L.) forests, Guilan, north of Iran. These forests are located in the Shafaroud and Emamzadeh Ebrahim. regions. The Emamzadeh Ebrahim region is consisted of Visroud, Kishkhaleh, Askeh Koh, Male Lab, Doroudkhan, Galeroudkhan, Siahmazgy and Mali Anbar sites. Sampling was done in a selective manner in each site with a plot area of 50 in x 50 in for tree and shrub layers and a circle 1000 m(2) for tree saplings. In each plot, all trees ! 10 cm in diameter at breast height (DBH) were identified and the DBH was measured, and shrub and tree sapling species were identified and recorded. In total, 68 sampling plots were taken using GPS device in the two regions. The results revealed that the mean richness, Simpson's index, Hill's N-2, Shannon Wiener's function and N-1 were higher in the Shafaroud region than other sites in tree, shrub and tree sapling layers. The highest and lowest mean values of evenness were obtained in the Kishkhaleh and Askekoh sites, respectively in tree layer, and similarly were in the Askekoh and Visroud in the shrub layer. The highest and lowest mean values of evenness were obtained in the Male Lab and Askeh Koh, respectively in the tree sapling layer.		[Poorbabaei, Hassan; Faghir, Marzia B.] Univ Guilan, Fac Nat Resources, Dept Forestry, POB 1144, Someasara, Iran; [Poorbabaei, Hassan] Univ Guilan, Fac Nat Resources, Dept Forestry, POB 1144, Someasara, Iran				International Conference on Mathematical Biology (ICMB07)	SEP 02-06, 2007	Inst Math Res, Univ Putra Malaysia; Malaysian Math Sci Soc; Minist Sci, Technol & Innovat	Putrajaya, MALAYSIA	0							Mathematical & Computational Biology	WOS:000253290800041		
J	Ortega-Huerta, Miguel Alfonso; Kral, Karla Kae								Relating biodiversity and landscape spatial patterning to land ownership regimes in northeastern Mexico								ECOLOGY AND SOCIETY				12	2					12				DEC 2007	2007	Land legislation has changed dramatically in Mexico during recent years, putting greater emphasis on the integration of free market policies into local production methods. In a country like Mexico, replacement of traditional methods of production may result in the loss of practices that protect the natural environment. With the objective of providing baseline information for future conservation and/or land management programs, I evaluated how landscape patterning and the richness of bird and mammal species varied among current land ownership sizes and types, applying a stratified scheme that controlled for potential variation among different physiographic regions. I characterized landscape spatial patterning using the aggregation index, Shannon's Diversity Index, and the Modified Simpson's Evenness index, and I used the GARP modeling approach to estimate species richness within each land ownership regime. Particular attention was paid to variation among community-based vs. individually based ownership types. A notable finding with regard to parcel size is that there is a general pattern in which medium-to-large parcels contained greater percentages of natural vegetation; this relationship is less consistent for the largest parcels. Regarding land ownership types, community-based lands generally presented higher estimates of habitat conservation, i.e., a higher percentage of natural vegetation, higher aggregation, and more even distribution of land cover types, and a greater richness of bird and mammal species. These results suggest that attention should be paid to evaluating the importance of different types of land ownership in determining spatial patterns of biodiversity. Furthermore, these initial assessments, of how landscape structure and species richness varies across land ownership regimes, serve as reference points for future evaluations of change in landscape and biodiversity spatial patterns in Mexico.		[Ortega-Huerta, Miguel Alfonso] Univ Nacl Autonoma Mexico, Inst Biol, Mexico City 04510, DF, Mexico; [Kral, Karla Kae] Unic Colima, Fac Pedagogia, Colima, Mexico; [Ortega-Huerta, Miguel Alfonso] Univ Nacl Autonoma Mexico, Inst Biol, Mexico City 04510, DF, Mexico								8							Ecology; Environmental Studies	WOS:000252310900009		
J	Liao, Pei-Chun; Huang, Bing-Hong; Huang, Shong								Microbial community composition of the Danshui river estuary of northern Taiwan and the practicality of the phylogenetic method in microbial barcoding								MICROBIAL ECOLOGY				54	3			497	507		10.1007/s00248-007-9217-2			OCT 2007	2007	In this study, the microbial community in a mangrove ecosystem was surveyed and used to test the eligibility of 16S rDNA library and neighbor-joining method for the purpose of estimating microbial composition. Genetic diversity (pi) and four other diversity indices (Simpson's unbiased, Shannon-Wiener, Evenness, and Chao1 indices) were applied to estimate the adaptive lineages of microorganisms in the mangrove ecosystem. The results indicated that gamma-Proteobacteria is the most diverse taxon, while the most abundant family is Rhodobacteraceae (alpha-Proteobacteria), followed by Comamonadaceae (beta-Proteobacteria). This result may imply the existence of a graded distribution of microbial diversity across a spectrum of different salinities in the waterbody of this estuary ecosystem. Furthermore, at least 500-1,000 bps of the posterior portion of 16S rDNA is required as a marker to profile the microbial diversity in a microcosm of interest using phylogenetic methods, according to the results of our sliding window analyses for the measurements of pi, consistency index, and retention index.		Natl Taiwan Normal Univ, Dept Life Sci, Taipei 116, Taiwan; [Huang, Shong] Natl Taiwan Normal Univ, Dept Life Sci, 88 Ting Chow Rd,Sect 4, Taipei 116, Taiwan								35							Ecology; Marine & Freshwater Biology; Microbiology	WOS:000249971800011		
J	Dampier, Jason E. E.; Luckai, Nancy; Bell, F. Wayne; Towill, William D.								Do tree-level monocultures develop following Canadian boreal silviculture? Tree-level diversity tested using a new method								BIODIVERSITY AND CONSERVATION				16	10			2933	2948		10.1007/s10531-007-9151-0			SEP 2007	2007	Concern about forestry practices creating tree-level monoculture plantations exists. Our study investigates tree diversity responses for six early seral boreal forest plantations in Ontario, Canada, representing three conifer species; black spruce (Picea mariana), white spruce (P. glauca), and jack pine (Pinus banksiana), 14 release treatments, and 94 experimental units. Dominance-diversity curves and Simpson's indices of diversity and evenness indicate tree alpha diversity. We propose a new method for assessing diversity, using percentage of theoretical species maximum (%TSM) which is determined by comparing post-disturbance richness (S) with a theoretical species maximum (TSM). Our results support the hypothesis that alternative vegetation release treatments generally do not reduce tree species diversity levels (%TSM) relative to untreated plots. The only %TSM (P <= 0.05) comparison that produced less diversity than in control plots was repeated annual treatments of Vision herbicide at one of the black spruce study sites. Our results generally support the hypothesis that tree monocultures do not develop after vegetation release. Only one out of 94 experimental units developed into a tree layer monoculture (Simpson's reciprocal diversity index = 1). Again this was one of the repeated annual treatments of Vision herbicide at one of the black spruce study sites-a treatment which is atypical of Canadian forest management.		Lakehead Univ, Fac Forestry & Forest Environm, Thunder Bay, ON P7B 5E1, Canada; Ontario Minist Nat Resources, Ontario Forest Res Inst, Sault Ste Marie, ON P6A 2E5, Canada; Ontario Minist Nat Resources, NW Sci & Technol, Thunder Bay, ON P7C 4T9, Canada; [Dampier, Jason E. E.] Lakehead Univ, Fac Forestry & Forest Environm, 955 Oliver Rd, Thunder Bay, ON P7B 5E1, Canada								11							Biodiversity Conservation; Ecology; Environmental Sciences	WOS:000249208000013		
J	Merigot, Bastien; Bertrand, Jacques A.; Mazouni, Nabila; Mante, Claude; Durbec, Jean-Pierre; Gaertner, Jean-Claude								A multi-component analysis of species diversity of groundfish assemblages on the continental shelf of the Gulf of Lions (north-western Mediterranean Sea)								ESTUARINE COASTAL AND SHELF SCIENCE				73	1-2			123	136		10.1016/j.ecss.2006.12.017			JUN 2007	2007	The multi-component aspect of species diversity of groundfish assemblages was examined on the basis of a set of experimental trawl surveys conducted on the continental shelf of the Gulf of Lions. The structure of species diversity was investigated through the simultaneous analysis of indices relating to 4 diversity components: (1) the number of species (species density S and Margalef's D-mg index), (2) rarity (number of species with less than 5% of occurrence), (3) evenness (Heip's E-Heip and Berger-Parker's 1/d indices) and (4) taxonomic diversity (Delta, Delta*, Delta(+), Delta(+)). In addition, two popular heterogeneous indices (Simpson's 1 - D and Shannon's H' indices) combining the number of species and evenness were also considered. PCA based on Spearman's correlation coefficients was carried out to investigate empirical relationships between these 11 indices while genecalized linear models (GLMs) were used to analyse diversity patterns in relation to bathymetry. Our results showed that the 11 species diversity indices studied might be grouped into 6 complementary components: (1) number of species (species density S and Margalef's D-mg index), (2) evenness (E-Heip, 1/d, H', 1 - D, Delta), (3) rarity and each of the 3 other measures of taxonomy: (4) Delta*, (5) Delta(+), and (6) Lambda(+). This result showed not only that a single diversity index cannot provide a complete description of species diversity but also that - in some cases - it cannot even encapsulate a complete description of a specific diversity component. In addition, in contrast to their expected theoretical properties, some descriptors appeared to be redundant in our field study. Finally, we found that the influence ofdepth on diversity patterns is usually significant but weak and varies according to the diversity components considered. Our findings - which show that diversity descriptors may respond in different ways to habitat degradation or loss - highlight the complexity of defining priority areas of protection taking simultaneously into account the main characteristics of diversity. (C) 2007 Elsevier Ltd. All rights reserved.		CNRS, UMR 6117, Ctr Oceanol Marseille, LMGEM, F-13009 Marseille, France; IFREMER, Lab Ecol Halieut, F-44311 Nantes 03, France; CEPRALMAR, F-34000 Montpellier, France; [Merigot, Bastien] CNRS, UMR 6117, Ctr Oceanol Marseille, LMGEM, Campus Luminy, F-13009 Marseille, France								25							Marine & Freshwater Biology; Oceanography	WOS:000246912800013		
J	Lewis, Michael; Jordan, Stephen; Chancy, Cynthia; Harwell, Linda; Goodman, Larry; Quarles, Robert								Summer fish community of the coastal northern Gulf of Mexico: Characterization of a large-scale trawl survey								TRANSACTIONS OF THE AMERICAN FISHERIES SOCIETY				136	3			829	845		10.1577/T06-077.1			MAY 2007	2007	Fish were collected by otter trawl at 367 sites from 119 coastal water bodies in the northern Gulf of Mexico, ranging from north-central Florida to the Rio Grande, Texas, during the summer months of 1992-1994. The fish were identified and enumerated, and tissue contaminants (in fillets), and external abnormalities (body, buccal, branchial, and ocular) were determined. Results were compared for sites east and weft of the Mississippi River, within the Mississippi River, seven estuarine categories, and over 3 years. Approximately 31,000 individual fish were captured, representing 100 genera and 141 species. Thirteen species comprised 91 % of the total abundance; abundances of 128 species were 1% or less. Pinfish Lagodon rhomboides, Atlantic croaker Micropogonias undulatus, Gulf menhaden Brevoortia patronus, and bay anchovy Anchoa mitchilli were the more dominant species. Fourteen species were collected from at least 10% of the sites; 85 species were captured at no more than 1% of the sites. Atlantic croakers and hardhead catfish Ariopsis felis were collected more frequently (>50% of sites). Indices of community structure from the full data set ranged as follows: 2.8 for the Shannon-Wiener index, 0.90 for Simpson's index, and 0.56 for Pielou's evenness index. Chemical contaminants (predominantly total mercury and polychlorinated biphenyls [PCBs]) exceeded federal risk-based consumption guidelines in 2.7% of fillets from four species. External abnormalities occurred on 17 species and approximately 1% of the total number of fish examined. Community structural properties varied temporally across years and spatially over estuarine categories and between areas east and west of the Mississippi River. Four distinct assemblages were identified by cluster analysis of species abundance. Cluster membership was associated with salinity, depth, dissolved oxygen, water clarity, and geographic area.		US EPA, Off Res & Dev, Gulf Breeze, FL 32561 USA; [Lewis, Michael] US EPA, Off Res & Dev, 1 Sabine Isl Dr, Gulf Breeze, FL 32561 USA								12							Fisheries	WOS:000246992600021		
J	Wasonga, D. Victor; Bekele, Afework; Lotters, Stefan; Balakrishnan, Mundanthra								Amphibian abundance and diversity in Meru National Park, Kenya								AFRICAN JOURNAL OF ECOLOGY				45	1			55	61		10.1111/j.1365-2028.2006.00677.x			MAR 2007	2007	The diversity and abundance of amphibians were investigated in Meru National Park, Kenya, using transect sampling, drift-fence and pitfall trapping and opportunistic collecting. A total of 430 individuals under seven genera (Amietophrynus, Hemisus, Hyperolius, Phrynobatrachus, Phrynomantis, Ptychadena, Xenopus) comprising eleven species were sampled in three different habitats (apart from this, two additional species are known from Meru National Park): Acacia-wooded grassland; Combretum-wooded grassland; Acacia-Commiphora bushland. The sex ratio for almost all species was balanced (chi-square, chi(2); P > 0.5) and was not affected by habitat type (ANOVA: F = 8.3026, P = 0.6914). Shannon-Weaver Index (2.227) and Simpson's Index (8.244) were relatively high, and most of the eleven species sampled appeared to have a relatively even distribution (Shannon's Evenness Index, E = 0.927). However, Hemisus marmoratus and Phrynomantis bifasciatus were exclusively recorded in Acacia-wooded grassland and in low abundances. There was a positive linear relationship of body weight against snout-vent length for two randomly selected anurans (Hyperolius glandicolor, Phrynobatrachus natalensis) among all three vegetation communities.		Univ Amsterdam, Inst Biodivers & Ecosyst Dynam, NL-1090 GB Amsterdam, Netherlands; Natl Museums Kenya, Nairobi 00100, Kenya; Univ Addis Ababa, Dept Biol, Addis Ababa, Ethiopia; [Lotters, Stefan] Univ Amsterdam, Inst Biodivers & Ecosyst Dynam, POB 94062, NL-1090 GB Amsterdam, Netherlands								2							Ecology	WOS:000244272400008		
J	Herrera, Aude; Hery, Marina; Stach, James E. M.; Jaffre, Tanguy; Norman, Philippe; Navarro, Elisabeth								Species richness and phylogenetic diversity comparisons of soil microbial communities affected by nickel-mining and revegetation efforts in New Caledonia								EUROPEAN JOURNAL OF SOIL BIOLOGY				43	2			130	139		10.1016/j.ejsobi.2006.12.001			MAR-APR 2007	2007	In order to understand the impact of human activities on soil microbial diversity, we investigated bacterial communities in samples recovered from four New Caledonia environments that have been disturbed by varying degrees of nickel mining associated activities: an undisturbed area with natural soil (characterized by pristine vegetation), a mine spoil (devoid of vegetation), two revegetated mine spoils by endemic plants. For each sample, total DNA was extracted and 16S rDNA clone library were constructed. 442 clones were sequenced and analyzed. Using these clones, diversity was estimated not only in terms of species richness (nonparametric estimators) and evenness (Reciprocal of Simpson's index), but also in terms of phylogenetic diversity (LIBSHUFF program). Statistically significant differences were detected in phylogenetic composition between mine spoils and natural soil (p = 0.001), between revegetated soils and natural soil (p = 0.001), and between revegetated soils and mine spoils (P = 0.001). On the other hand, no significant differences in species richness were observed between the different environmental samples. These findings provide insights into the response of bacterial community following environmental perturbations caused by nickel-mining activities and revegetation efforts. (c) 2006 Elsevier Masson SAS. All rights reserved.		Univ Lyon 1, CNRS, UMR 5557, F-69622 Villeurbanne, France; UM2, Lab Symbioses Trop & Mediterraneennes, UMR 133, CIRAD,INRA,IRD, F-34398 Montpellier 5, France; Newcastle Univ, Sch Biol, Inst Res Environm & Sustainabil, Newcastle Upon Tyne NE1 7RU, Tyne & Wear, England; Ctr IRD Noumea, Lab Bot & Ecol Vegetale Appl, F-98848 New Caledonia, France; [Herrera, Aude] Univ Lyon 1, CNRS, UMR 5557, Batiment Mendel,43 Bd 11 Novembre 1918,16 Rue Dub, F-69622 Villeurbanne, France								39							Ecology; Soil Science	WOS:000245672700008		
J	Mukhopadhyay, Subhra Kumar; Chattopadhyay, Buddhadeb; Goswami, Abhishek Roy; Chatterjee, Asitava								Spatial variations in zooplankton diversity in waters contaminated with composite effluents								JOURNAL OF LIMNOLOGY				66	2			97	106		10.4081/jlimnol.2007.97			2007	2007	Zooplankton species are cosmopolitan in their clean freshwater habitat and are also found in industrial and municipal wastewaters. The present study records for the first time the aspects of zooplankton diversity in relation to physico-chemical environment of five selected sites of the East Calcutta wetlands, a Ramsar site of Kolkata city, India, heavily contaminated by industrial and municipal wastewaters. The study revealed the occurrence of 22 species of zooplankton, among these 3 species of Cladocera, 2 species of Copepoda, 15 species of Rotifera, and 2 species of Ostracoda were recorded. The copepod Mesocyclops leuckarti was found in all the five sites, rotifers Asplanchna brightwelli, Brachionus angularis, B. calyciflorus and Cladocera Ceriodaphnia cornuta were found in four sites; Moina micrura and Diaphanosoma sarsi were found at three sites. Site wise variation in dominance, diversity, evenness and richness were calculated. Site 1, a fish-pond that stabilized composite wastewater, showed the maximum species richness having 17 species, while Site 2, SWF wastewater carrying canal, showed only 4 species. The calculated Jack 1 values of Sites 1 to 5 were 21.78, 3.77, 18.63, 12.5 and 16.95 respectively. Shannon-Wiener species diversity index (HI) values were almost similar for all the three relatively less polluted sites viz, Site 1 (1.959), Site 4 (2.010), Site 5 (2.047). However, at highly polluted sites viz., 2 and 3, H-1 value of 1.336 and 0.984 respectively, were calculated. Simpson's Dominance index (D-simp) value was highest at Site 3(0.618) indicating maximum dominance, whereas at Site 5 dominance was lowest (0.1680) and diversity was highest. We discuss the role of zooplankton in the amelioration of wastewater.		[Chattopadhyay, Buddhadeb; Goswami, Abhishek Roy] Govt Coll Engn & Leather Technol, Kolkata 700098, India; [Mukhopadhyay, Subhra Kumar] Durgapur Govt Coll, Durgapur 713214, India; [Chatterjee, Asitava] Govt W Bengal, Directorate Forest, Kolkata 713214, India; [Goswami, Abhishek Roy] Govt Coll Engn & Leather Technol, Block LB Sector 3, Kolkata 700098, India								16							Limnology	WOS:000254013400004		
J	Khan, Muhammad Rafique; Rafi, Muhammad Ather; Munir, M.; Hussain, Shoukat; Baig, Mirza Wasim; Khan, M. Waheed								Biodiversity of butterflies from districts Kotli, Mirpur and Bhimber, Azad Kashmir								PAKISTAN JOURNAL OF ZOOLOGY				39	1			27	34					2007	2007	The adult butterflies were collected from 7 localities of district Kotli, 10 localities of district Mirpur and 10 localities from district Bhimber throughout the year 2000 ( from Kotli) and 1999 (from Mirpur and Bhimber). A total of 16 species from Kotli, 20 species from Mirpur and 19 species from Bhimber belonging to 7 families and 30 genera were collected. Diversity was calculated by using the Shannon-Wiener's diversity index along with its equitability component, Margalef's index, Simpson's index and Nakmura's R1 index. The calculated values of diversity indices showed that from Kotli, lowest diversity was calculated from Sensah and Dongi and highest diversity was calculated from Fateh Pur, Khuiretta and Holar. From Mirpur, the lowest diversity was calculated from Khari Sharif and Mangla where as the highest diversity was calculated from Mirpur city and Islam Garh. From Bhimber, the lowest diversity was calculated from Bernala, Kot Jamel and Kadala, where as the highest diversity was calculated from Chumb, Berhing and Choki. None of the species reported to be threatened to become extinct nor any species reported to be favoured by enriched flora. The richness, evenness and abundance were found to be normal in the surveyed area.		Univ Coll Agr, Rawalakot, Azad Kashmir, Pakistan; Natl Agr Res Ctr, Insect Pest Management Inst, Islamabad, Pakistan; Azad Jammu & Kashmir Univ, Dept Comp Sci, Muzaffarabad, Pakistan; [Khan, Muhammad Rafique] Univ Coll Agr, Rawalakot, Azad Kashmir, Pakistan								6							Zoology	WOS:000245575200006		
J	Bunting, Stephen C.; Strand, Eva K.; Kingery, James L.								LANDSCAPE CHARACTERISTICS OF SAGEBRUSH-STEPPE/JUNIPER WOODLAND MOSAICS UNDER VARIOUS MODELED PRESCRIBED FIRE REGIMES								Tall Timbers Fire Ecology Conference Proceedings					23			50	57					2007	2007	Juniper (Juniperus spp.) encroachment into adjacent vegetation has been identified as an ecological and management issue for juniper woodlands. This encroachment has resulted in numerous site- and landscape-level ecosystem changes, such as reduced herbaceous biomass production, altered watershed characteristics, reduced site and landscape diversity, and increased soil erosion. The cause of the encroachment includes direct and indirect fire suppression, livestock grazing, and climatic change. Regardless of cause, the use of prescribed fire has been proposed in many ecosystems as a management technique to address juniper encroachment. The effects of prescribed burning programs on the characteristics of juniper woodland-dominated landscapes and their ability to meet long-term ecological and management objectives have not previously been assessed. Three 6th-order watersheds were selected on the Owyhee Plateau, Idaho, because of the availability of prescribed fire effects data and other supporting data. The watersheds were classified into potential vegetation types and the area of each was classified into current successional stages utilizing Landsat 7 Enhanced Thematic Mapper (ETM+) and digital elevation model data. Landscape dynamics under four different prescribed fire regimes were modeled for each watershed with the Tool for Exploratory Landscape Scenario Analyses (TELSA). The fire regimes studied were prescribed burning levels affecting 0, 2, 5, and 7% of each watershed's area per decade. Ten simulations of the predicted landscape composition for each watershed under each fire regime were analyzed using FRAGSTATS. Our results suggest that encroachment of western juniper (J. occidentalis ssp. occidentalis) is likely to continue into the future if no fire or even limited prescribed burning were implemented. Continued encroachment of western juniper is predicted to result in decreased landscape diversity. While the overall mean patch size within the landscapes decreased, mean patch size of juniper-dominated patches increased. This increase, together with decreases in Simpson's evenness indices, indicate a continued successional trajectory of simplification of watershed composition. Prescribed fire can be utilized to maintain landscape diversity or at least minimize the loss of diversity. Fire occurrence on at least 5% of the watersheds per decade will be required to maintain sagebrush-steppe vegetation at current levels.		[Bunting, Stephen C.; Strand, Eva K.; Kingery, James L.] Univ Idaho, Coll Nat Resources, Dept Rangeland Ecol & Management, Moscow, ID 83844 USA; [Bunting, Stephen C.] Univ Idaho, Coll Nat Resources, Dept Rangeland Ecol & Management, Moscow, ID 83844 USA				23rd Tall Timbers Fire Ecology Conference	OCT 17-20, 2005	Tall Timbers Res Stn; Joint Fire Sci Program; Nat Conservancy; Rangeland Ecol & Management Program; Oklahoma State Univ; SE Fire Ecol Partnership; USDI Bur Land Management; USDI Natl Pk Serv; US Fish & Wildlife Serv; USDA Forest Serv; Assoc Fire Ecol; Natl Interagency Prescribed Fire Training Ctr; Soc Range Management, Oklahoma Chapter; Soc Range Management	Bartlesville, OK	4							Ecology	WOS:000274198800007		
J	Washburn, Stephen J.; Culley, Theresa M.								Epiphytic macrolichens of the greater Cincinnati metropolitan area - Part II: distribution, diversity and urban ecology								BRYOLOGIST				109	4			516	526		10.1639/0007-2745(2006)109[516:EMOTGC]2.0.CO;2			WIN 2006	2006	The contributions of both biotic and abiotic factors to the "urban" effect on the ecology of epiphytic macrolichens of the greater Cincinnati, Ohio metropolitan area were evaluated. Abundance, as percent cover, and several diversity indices were used to evaluate the distribution of these lichens among urban and non-urban (both rural and suburban) sites. The measures of diversity examined in this study include species richness, the Shannon-Wiener index, evenness, Simpson's index and the Index of Atmospheric Purity (IAP). A significant difference in abundance and diversity among the eleven study sites was established. This significance was maintained when the sites were grouped into urban vs. non-urban classes. It was found that the diversity of the epiphytic lichens examined in this study was associated with tree species, tree size and annual vehicle traffic, but not with human population density of the study site, or side of the tree observed (cardinal direction). Finally a comparative review was performed of epiphytic urban lichens as reported in a sampling of published surveys from North America.		Univ Cincinnati, Dept Biol Sci, Cincinnati, OH 45221 USA; [Washburn, Stephen J.] Univ Cincinnati, Dept Biol Sci, 614 Rieveschl Hall, Cincinnati, OH 45221 USA								9							Plant Sciences	WOS:000243529400003		
