PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	C1	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	WC	UT	PM
J	Feroz, S. M.; Alam, Md Rabiul; Das, Prokash; Al Mamun, Abdullah								Community ecology and spatial distribution of trees in a tropical wet evergreen forest in Kaptai national park in Chittagong Hill Tracts, Bangladesh								JOURNAL OF FORESTRY RESEARCH				25	2			311	318		10.1007/s11676-013-0423-0			JUN 2014	2014	We investigated the floristic composition, woody species diversity and spatial distribution of trees in a tropical wet evergreen forest in Kaptai national park in Chittagong Hill Tracks, Bangladesh. We recorded 25 families, 37 genera, 40 species and 1771 woody individuals in a 0.09 ha plot. Euphorbiaceae and Moraceae were the most species-rich families, and Castanopsis, Ficus and Terminalia were the most species-rich genera. Bursera serrate Wall. ex Colebr. was the dominant species in terms of highest importance value (13%). Trema orientalis (L.) B1 was typically a light demanding species as it appeared in the top canopy with only one individual having the seventh highest IV, but had no regeneration. The expected maximum number of species (S-max) was 140, indicating that many species may invade the forest as the S-max is greater than the recorded total number of species. The nature of the disappearance and appearance of species in the present forest reflects instability of floristic composition. The values of Shannon's index H' and Pielou's index J' (evenness) were 3.36 bit and 0.63, respectively. These values show moderately high species diversity as compared to other subtropical forests in the tropics. In addition, a sample area of 200 m(2) in this forest would be sufficient for measuring the diversity indices H' and J', whereas the trend of may indicate the rate of equality of individuals among the different species decreased with increasing area. The distribution pattern for the total stand was completely random. However, the dominant species showed aggregate distribution for small areas, but random distribution for large areas. The spatial association between species showed that the strongest positive interspecific association occurred between Streblus asper Lour. and Castanea indica Roxb. (omega = 0.51). As a whole, most species were weakly associated with each other, of which 58% species associations were completely negative. The result of cluster analysis showed that species pairs were spatially independent at all or most small clusters; stands of species from all clusters are mosaics of complete habitat and pioneer habitat. All patches in this forest community have similar habitat and regeneration niches, which could be a phenomenon for a young growth forest. Thus, the existence of habitat and regeneration niches may be an important factor in the maintenance of diversity in this forest.		[Feroz, S. M.; Alam, Md Rabiul; Das, Prokash; Al Mamun, Abdullah] Khulna Univ, Forestry & Wood Technol Discipline, Khulna 9208, Bangladesh; [Feroz, S. M.] Khulna Univ, Forestry & Wood Technol Discipline, Khulna 9208, Bangladesh								8							Forestry	WOS:000335279100009		
J	McRobb, Evan; Kaestli, Mirjam; Price, Erin P.; Sarovich, Derek S.; Mayo, Mark; Warner, Jeffrey; Spratt, Brian G.; Currie, Bart J.								Distribution of <i>Burkholderia pseudomallei</i> in Northern Australia, a Land of Diversity								APPLIED AND ENVIRONMENTAL MICROBIOLOGY				80	11			3463	3468		10.1128/AEM.00128-14			JUN 2014	2014	Burkholderia pseudomallei is a Gram-negative soil bacillus that is the etiological agent of melioidosis and a biothreat agent. Little is known about the biogeography of this bacterium in Australia, despite its hyperendemicity in the northern region of this continent. The population structure of 953 Australian B. pseudomallei strains representing 779 and 174 isolates of clinical and environmental origins, respectively, was analyzed using multilocus sequence typing (MLST). Bayesian population structure and network SplitsTree analyses were performed on concatenated MLST loci, and sequence type (ST) diversity and evenness were examined using Simpson's and Pielou's indices and a multivariate dissimilarity matrix. Bayesian analysis found two B. pseudomallei populations in Australia that were geographically distinct; isolates from the Northern Territory were grouped mainly into the first population, whereas the majority of isolates from Queensland were grouped in a second population. Differences in ST evenness were observed between sampling areas, confirming that B. pseudomallei is widespread and established across northern Australia, with a large number of fragmented habitats. ST analysis showed that B. pseudomallei populations diversified as the sampling area increased. This observation was in contrast to smaller sampling areas where a few STs predominated, suggesting that B. pseudomallei populations are ecologically established and not frequently dispersed. Interestingly, there was no identifiable ST bias between clinical and environmental isolates, suggesting the potential for all culturable B. pseudomallei isolates to cause disease. Our findings have important implications for understanding the ecology of B. pseudomallei in Australia and for potential source attribution of this bacterium in the event of unexpected cases of melioidosis.		[McRobb, Evan; Kaestli, Mirjam; Price, Erin P.; Sarovich, Derek S.; Mayo, Mark; Currie, Bart J.] Menzies Sch Hlth Res, Global & Trop Hlth Div, Casuarina, NT, Australia; [Currie, Bart J.] Royal Darwin Hosp, Northern Terr Med Program, Dept Infect Dis, Casuarina, NT, Australia; [Warner, Jeffrey] James Cook Univ, Townsville, Qld 4811, Australia; [Spratt, Brian G.] Univ London Imperial Coll Sci Technol & Med, London, England; [Currie, Bart J.] Menzies Sch Hlth Res, Global & Trop Hlth Div, Casuarina, NT, Australia								36							Biotechnology & Applied Microbiology; Microbiology	WOS:000336035200021		
J	Kieltyk, Piotr								Distribution pattern of the invasive alien plant <i>Bunias orientalis</i> in Row Podtatrzanski trench, north of the Tatra Mts, Poland								BIOLOGIA				69	3			323	331		10.2478/s11756-013-0319-7			MAR 2014	2014	Bunias orientalis is an alien species that has spread greatly in recent decades in Central Europe. This coloniser is particularly well (pre)adapted to anthropogenic disturbances and human-mediated dispersal, allowing it to spread mainly along roads and railways. Here, its distribution and population structure is investigated for the sub-montane region located in the northern foothills of the Tatra Mts. Based on 70 phytosociological samples of invading vegetation, the relationships between B. orientalis cover and species diversity, together with the composition of vegetation, were analysed using regression analysis. Comparison of the current distribution of B. orientalis within the investigated area with published records indicates that the expansion rate of this alien species is not particularly high, despite its increased frequency in anthropogenic habitats and meadows. Meadows invaded by this species revealed that increased B. orientalis cover was accompanied by a significant reduction in the values of the Inverse Simpson diversity index and Pielou's measure of evenness. Reduced diversity was caused by considerable decrease in cover by species of the Molinio-Arrhenatheretea class. However, for anthropogenic habitats, no statistically significant relationships were found to occur between the abundance of B. orientalis, species diversity and vegetation composition.		Cardinal Stefan Wyszynski Univ Warsaw, Fac Biol & Environm Sci, PL-01938 Warsaw, Poland; [Kieltyk, Piotr] Cardinal Stefan Wyszynski Univ Warsaw, Fac Biol & Environm Sci, Woycickiego Str 1-3, PL-01938 Warsaw, Poland								5							Biology	WOS:000330712400007		
J	Feld, Christian K.; de Bello, Francesco; Doledec, Sylvain								Biodiversity of traits and species both show weak responses to hydromorphological alteration in lowland river macroinvertebrates								FRESHWATER BIOLOGY				59	2			233	248		10.1111/fwb.12260			FEB 2014	2014	1. Lotic ecosystems worldwide are being increasingly modified hydromorphologically, for example, by damming, fragmentation, flow regulation and channel modification. Serious threats to riverine biodiversity are suspected, yet available field data are few and rarely address the various taxonomic, functional and phylogenetic components of biodiversity. 2. We examined benthic macroinvertebrate diversity along a gradient of hydromorphological alteration across 65 lowland river sites in the Netherlands, Germany and Poland. We calculated eight metrics describing taxonomic diversity (richness, rarefied richness, Shannon's and Simpson's diversity, Pielou's evenness), functional diversity (mean trait diversity) and phylogenetic diversity (mean taxonomic distinctness and its variance). 3. Threshold Indicator Taxa ANalysis (TITAN) and Non-metric Multidimensional Scaling (NMS) showed detailed changes in taxonomic and trait composition, respectively, with increasing hydromorphological alteration. TITAN revealed a gradual turnover under increasing impact in which taxon losses were almost balanced by gains. NMS illustrated a high degree of concordance in the traits possessed by the taxa lost and gained at the gradient's end points. 4. Although a biologically meaningful hydromorphological gradient was evident, the biodiversity response was modest (Spearman's <|0.32| for all metrics). Pielou's evenness and mean taxonomic distinctness actually increased at impaired sites. 5. Our results suggest that taxonomic and trait replacement with hydromorphological alteration is not followed by changes in whole-community diversity. This implies some redundancy in these systems, with ecologically similar species replacing those lost through environmental change. 6. The results highlight how whole-community-based diversity, although frequently calculated and interpreted for decades in ecology and conservation biology, is not the all-purpose concept to detect and assess the various facets of biodiversity loss. Therefore, we suggest that concerted effort is needed to develop and test novel indicators of biodiversity, capable of detecting biodiversity loss, or other changes, in response to the main environmental stressors of lotic ecosystems.		[Feld, Christian K.] Univ Duisburg Essen, Fac Biol, Dept Aquat Ecol, D-45141 Essen, Germany; [Feld, Christian K.] Univ Duisburg Essen, Ctr Water & Environm Res ZWU, D-45141 Essen, Germany; [de Bello, Francesco] Acad Sci Czech Republ, Inst Bot, Trebon, Czech Republic; [de Bello, Francesco] Univ South Bohemia, Dept Bot, Ceske Budejovice, Czech Republic; [de Bello, Francesco] Univ South Bohemia, Fac Sci, Ceske Budejovice, Czech Republic; [Doledec, Sylvain] Univ Lyon 1, UMR 5023, Lab Ecol Hydrosyst Nat & Anthropises, F-69622 Villeurbanne, France; [Feld, Christian K.] Univ Duisburg Essen, Fac Biol, Dept Aquat Ecol, Univ Str 5, D-45141 Essen, Germany								78							Ecology; Marine & Freshwater Biology	WOS:000329370800003		
J	Galli, L.; Capurro, M.; Menta, C.; Rellini, I.								Is the QBS-ar index a good tool to detect the soil quality in Mediterranean areas? A cork tree <i>Quercus suber</i> L. (Fagaceae) wood as a case of study								ITALIAN JOURNAL OF ZOOLOGY				81	1			126	135		10.1080/11250003.2013.875601			JAN 2 2014	2014	Cork oak (Quercus suber L., 1753) is a Mediterranean evergreen tree species with a thick and characteristic bark covering the trunk and branches. Despite the fact that cork oak is distributed over about 1.7 million hectares in the western Mediterranean Basin, information about soil biota in this particular habitat at present is scanty. This study was carried out in a cork tree wood in Bergeggi (Liguria, NW Italy), characterized by a Pluvioseasonal Oceanic Mediterranean bioclimate. The profile, texture, pH, total carbonate content, total organic carbon (C) and nitrogen (N) contents, soluble phosphorus (P) and cation exchange capacity were measured in order to characterize the soil. Soil biological quality was evaluated by studying microarthropod communities. Each month, from February 2007 to January 2008, 10 soil samples measuring 10x10x10cm were collected from the wood being studied and arthropods were extracted using Berlese-Tullgren funnels. The biological quality of soil based on arthropods (QBS-ar) index, taxa abundance, Shannon diversity index (H') and Pielou's evenness index (J) were applied to assess soil biological quality in the cork oak being studied. A total of 29 taxonomic groups were identified. Some important groups, such as Pseudoscorpionida, Palpigradi, Miriapoda and Protura were detected every month, but only a few groups showed a clear abundance distribution trend throughout the year and globally it was impossible to define general trends. The results suggested that the condition of the soil was good, as generally observed in natural environments not subjected to significant impacts. It was also possible to demonstrate that the Mediterranean climate causes strong seasonal fluctuations in soil biota, resulting in corresponding differences in the QBS-ar index values. Therefore, the QBS-ar index could be considered to be a valid candidate for the biomonitoring of soil biodiversity in natural and anthropic soils, but in Mediterranean climates comparisons of different areas must be performed analyzing samples collected during the same period.		[Galli, L.; Capurro, M.; Rellini, I.] Univ Genoa, Dept Earth Environm & Life Sci DISTAV, I-16132 Genoa, Italy; [Menta, C.] Univ Parma, Dept Biosci, I-43100 Parma, Italy; [Galli, L.] Univ Genoa, Dept Earth Environm & Life Sci DISTAV, Corso Europa 26, I-16132 Genoa, Italy								23							Zoology	WOS:000334827200013		
J	Szlauer-Lukaszewska, Agnieszka								The dynamics of seasonal ostracod density in groyne fields of the Oder River (Poland)								JOURNAL OF LIMNOLOGY				73	2			298	311		10.4081/jlimnol.2014.865			2014	2014	The study investigated seasonal dynamics of the ostracod population in the Oder River (Poland), in the area of groyne fields. Groyne fields were lenitic areas in that river system, providing favourable conditions for ostracod development. The main aims of the study were to find information on seasonal differences in ostracod occurrence, determine models of density dynamics and become acquainted with the effect of environmental factors on seasonal changes of ostracod assemblages. Samples were collected from 15 research stations in the littoral. The respective zones of the groyne fields abounded in various microhabitats. Average density, frequency coefficient, dominance, Shannon-Wiener diversity index (H), and Pielou's evenness index (J) were calculated for Ostracoda assemblages in order to point out differences between seasons. In total, 237 samples were collected; forty-seven species were identified, and the average density was 658 indiv. was studied during the vegetation season. The highest average density of the ostracods was discovered in spring (1160 indiv. m(-2)) with maximum of 9472 indiv. m(-2).); in the subsequent seasons it dropped by about half. The density dynamics of particular Ostracoda species was often different from their overall density. Significant differences between seasons were discovered with regard to the number of taxa, density and evenness index. The species that dominated throughout the year included Limnocythere inopinata and Physocypria kraepelini. Furthermore, juvenile Candoninae dominated in spring, Cypridopsis vidua dominated in summer, and Candona neglecta, C. vidua and juvenile Pseudocandona dominated in autumn. It turned out that the dynamics of occurrence of certain species observed in the present study contradicted data from literature related to the following species: Darwinula stevensoni, Cypria ophtalmica, Physocypria kraepelini, Limnocythere inopinata. All obtained models of density dynamics pointed out maximum density in spring, indicating that during that period the conditions in the river were optimal for ostracod development, as confirmed by the results of studying environmental factors. Ecological condition of the Oder was also good in the other seasons. Temperature, visibility, and dissolved oxygen content were among factors which most strongly affected ostracod assemblages. Availability of organic matter could result in decreasing their density.		Univ Szczecin, Dept Invertebrate Zool & Limnol, PL-71415 Szczecin, Poland; [Szlauer-Lukaszewska, Agnieszka] Univ Szczecin, Dept Invertebrate Zool & Limnol, Ul Waska 13, PL-71415 Szczecin, Poland								6							Limnology	WOS:000342807000009		
J	Kemp, M.; de Kock, K. N.; Wepener, V.; Roets, W.; Quinn, L.; Wolmarans, C. T.								Influence of selected abiotic factors on aquatic macroinvertebrate assemblages in the Olifants River catchment, Mpumalanga, South Africa								AFRICAN JOURNAL OF AQUATIC SCIENCE				39	2			141	149		10.2989/16085914.2014.923371			2014	2014	Biodiversity is frequently seen as an indicator of ecological health. Therefore a survey of the macroinvertebrates of the Olifants River, one of the most polluted rivers in South Africa, was conducted in 2010-2011. Four surveys were conducted at a total of seven sampling sites in four ecoregions, Highveld-Upper, Highveld-Lower, Lowveld-Lower and Eastern Escarpment mountain range, using sweepnets to sample vegetation and substratum. Conductivity, pH and temperature were measured in situ. Macroinvertebrates were identified to family level and counted. Ninety-four taxa were collected, of which 12 were each represented by more than 1% of the total number specimens collected. The influence of abiotic factors on biodiversity was assessed through canonical correspondence analysis, species richness, Shannon-Wiener index and Pielou's evenness index. Ecoregion and associated temperatures played dominant roles in the distribution of families. Although the level of organic enrichment at some sites could benefit families tolerant to, or with a preference for, such conditions, this proved insufficient to exclude the less-tolerant families from those sites.		[Kemp, M.; de Kock, K. N.; Wepener, V.; Roets, W.; Quinn, L.; Wolmarans, C. T.] North West Univ, Unit Environm Sci & Management, Potchefstroom, South Africa; [Roets, W.] Dept Water Affairs, Pretoria, South Africa; [Quinn, L.] Natl Metrol Inst South Africa, Lynnwood Ridge, South Africa; [Kemp, M.] North West Univ, Unit Environm Sci & Management, Potchefstroom, South Africa								3							Marine & Freshwater Biology	WOS:000338829000002		
J	Mondal, Tamal; Raghunathan, C.; Venkataraman, K.								Bleaching: The Driving Force of Scleractinian New Recruitment at Little Andaman Island, Andaman and Nicobar Islands								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES INDIA SECTION B-BIOLOGICAL SCIENCES				83	4			585	592		10.1007/s40011-013-0168-8			DEC 2013	2013	Peak bleaching of corals was seen in 2010 in the Andaman and Nicobar Islands. The results were observed as adverse impacts on the reef environment. Little Andaman Island is the southern-most part of Andaman group of Islands. The continental shelf of this island showed a limited number of scleractinian corals as new recruitment at the destroyed reef areas after the 2004 tsunami. Only 34 species of hermatypic corals were reported in 2009. Consecutive underwater survey and experimental outcome reveals that 124 species of scleractinian corals were identified from the same areas after the mass bleaching effect. The presence of species composition of the study area is near about 4 times higher than the study which was made on newly recruited corals after tsunami. Bleaching was the only giant event which occurred in between 2009 and 2012, considered as the prime regulator for the new recruitment of scleractinians. The Shannon-Weaver's species diversity index of the study area ranges from 5.09 to 6.00, Simpson's species density index varies from 0.94 to 0.97 whereas the Pielou's evenness index shows the results in between 0.93 and 0.98. The present paper depicts the species composition, diversity, density and evenness at post bleaching state to signify the constructive role of bleaching towards the settlement of new scleractinian coral life on the preceding places.		[Mondal, Tamal; Raghunathan, C.] Zool Survey India, Andaman & Nicobar Reg Ctr, Natl Coral Reef Res Inst, Port Blair 744102, Andaman & Nicob, India; [Venkataraman, K.] Zool Survey India, Kolkata 700053, India; [Mondal, Tamal] Zool Survey India, Andaman & Nicobar Reg Ctr, Natl Coral Reef Res Inst, Port Blair 744102, Andaman & Nicob, India								1							Biology	WOS:000324499200013		
J	Liu, YanYan; Gong, YanMing; Wang, Xin; Hu, YuKun								Volume fractal dimension of soil particles and relationships with soil physical-chemical properties and plant species diversity in an alpine grassland under different disturbance degrees								JOURNAL OF ARID LAND				5	4			480	487		10.1007/s40333-013-0184-9			DEC 2013	2013	Fractal geometry is an important method in soil science, and many studies have used fractal theory to examine soil properties and the relationships with other eco-environmental factors. However, there have been few studies examining soil particle volume fractal dimension in alpine grasslands. To study the volume fractal dimension of soil particles (D) and its relationships with soil salt, soil nutrient and plant species diversity, we conducted an experiment on an alpine grassland under different disturbance degrees: non-disturbance (N-0), light disturbance (L), moderate disturbance (M) and heavy disturbance (H). The results showed that (1) Ds varied from 2.573 to 2.635 among the different disturbance degrees and increased with increasing degrees of disturbance. (2) Shannon-Wiener diversity index, Pielou's evenness index and Margalef richness index reached their highest values at the M degree, indicating that moderate disturbance is beneficial to the increase of plant species diversity. (3) In the L and M degrees, there was a significant positive correlation between D and clay content and a significant negative correlation between D and soil organic matter (SOM). In the H degree, D was significantly and positively correlated with total salt (TS). The results suggested that to a certain extent, D can be used to characterize the uniformity of soil texture in addition to soil fertility characteristics. (4) For the L degree, there was a significant negative correlation between D and the Shannon-Wiener diversity index; while for the M degree, there was a significant negative correlation between D and Pielou's evenness index.		[Liu, YanYan; Gong, YanMing; Hu, YuKun] Chinese Acad Sci, Xinjiang Inst Ecol & Geog, Key Lab Biogeog & Bioresource Arid Land, Urumqi 830011, Peoples R China; [Wang, Xin] Chinese Acad Sci, Xinjiang Branch, Urumqi 830011, Peoples R China; [Hu, YuKun] Chinese Acad Sci, Xinjiang Inst Ecol & Geog, Key Lab Biogeog & Bioresource Arid Land, Urumqi 830011, Peoples R China								20							Environmental Sciences	WOS:000321558700007		
J	Zakaria, M.; Rajpar, M. N.								Density and Diversity of Water Birds and Terrestrial Birds in Man-made Marsh, Malaysia								SAINS MALAYSIANA				42	10			1483	1492					OCT 2013	2013	Many bird species are highly dependent on natural marsh habitat. Unfortunately this habitat is rapidly converted to other land uses. Therefore artificial or man-made marsh habitat may become an important alternative habitat for marsh dependent bird species. The main objective of this study was to determine the density and diversity of water and terrestrial birds at man-made marsh habitat at Putrajaya using distance sampling point count technique. A total of 20010 bird individuals of 102 species representing 31.05% water birds and 68.95% terrestrial birds were detected from March 2009 to June 2010. Density analysis showed that bird density is 0.64 + 0.02 birds ha(-1) and range from 0.60 -0.68 birds ha(-1) at 95.0% confidence interval. It was found that terrestrial birds had a higher density 0.74 + 0.02 birds ha(-1) than water birds 0.54 + 0.09 birds ha(-1). For water bird species, the highest density was Black-crowned Nightheron; 2.92 + 1.80 birds ha(-1) followed by Purple Heron; 1.55 + 0.93 birds ha(-1) and Grey Heron; 1.05 + 0.13 birds ha(-1). The lowest density was recorded in Pintail Snipe; 0.08 + 0.03 birds ha(-1), Chinese Egret; 0.08 + 0.02 birds ha(-1) and Great Egret; 0.07 + 0.08 birds ha(-1), respectively. In terrestrial birds, the highest bird density was observed in Rock Pigeon 3.91 + 0.97 birds ha(-1), followed by Eurasian Tree Sparrow; 3.72 + 1.03 birds ha(-1), House Crow; 3.69 + 0.33 birds ha(-1) and Philippine Glossy Starling; 3.38 + 0.53 birds ha(-1). The lowest bird density was recorded in Brown-capped Woodpecker; 0.07 + 0.02 birds ha(-1) and Lesser Coucal; 0.09 + 0.03 birds ha(-1). The result also shows that terrestrial birds had higher species diversity i.e. Shannon-Wiener index (N1 = 3.10), species richness i.e. Margalef's index (R1= 8.23) and species evenness i. e. Pielou's J index (E = 0.71) as compared with water birds (N1 = 2.04; R1= 8.23 and E = 0.65). This study indicates that man-made marsh is a suitable habitat for diverse avian species and thus should be protected in order to enhance the population of avian species.		[Zakaria, M.; Rajpar, M. N.] Univ Putra Malaysia, Fac Forestry, Upm Serdang 43400, Selangor, Malaysia; [Zakaria, M.] Univ Putra Malaysia, Fac Forestry, Upm Serdang 43400, Selangor, Malaysia								9							Multidisciplinary Sciences	WOS:000324689100017		
J	Baharsingh, S. K.; Sahu, Biraja Ku.; Srichandan, S.; Sahu, K. C.; Lotliker, Aneesh. A.; Kumar, T. Srinivasa								Seasonal variation of phytoplankton community in Gopalpur Creek: a tropical tidal backwater ecosystem, East Coast of India								INDIAN JOURNAL OF GEO-MARINE SCIENCES				42	5			622	634					SEP 2013	2013	Present study consists of phytoplankton community of Gopalpur creek in pre-monsoon, monsoon and post-monsoon season There was a Significant seasonal variation in water temperature (p < 0.01). Salinity and pH varied significantly (p < 0.05) among the stations. Chlorophyll a and phytoplankton density found to vary significantly (p < 0.01) among seasons rather than the stations. A total of 99 phytoplankton species were identified. Diatoms formed 77, dinoflagellates 14, green algae five, blue green algae two and cocolithophore one species. Phytoplankton species composition was found dissimilar in the three seasons. In pre-monsoon Noctiluca scintillans, Thalassiothrix longissima, Odontella sinensis, Thalassionema nitzschioides, Coscinodiscus gigas, Rhizosolenia alata formed the dominant species. In monsoon, Rhizosolenia alata, Pleurosigma elongatum, Melosira sulcata, Amphora coastatum, Rhizosolenia setigera dominated the phytoplankton population. In post-monsoon Odontella sinensis, Rhizosolenia setigera, Coscinodiscus gigas, Thalassiothrix longissima, Noctiluca scintillans, Oscillatoria spp. dominated. Univariate diversity indices showed maximum diversity during post-monsoon. Pielou's evenness (J') and Simpson's dominance have shown little variation among the seasons.		[Baharsingh, S. K.; Srichandan, S.; Sahu, K. C.] Berhampur Univ, Dept Marine Sci, Berhampur 760007, Orissa, India; [Sahu, Biraja Ku.] Natl Inst Ocean Technol, ANCOST, Port Blair, A&N Islands, India; [Lotliker, Aneesh. A.; Kumar, T. Srinivasa] INCOIS, Hyderabad, Andhra Pradesh, India; [Sahu, K. C.] Berhampur Univ, Dept Marine Sci, Berhampur 760007, Orissa, India								4							Oceanography	WOS:000329600100013		
J	Azwandi, A.; Keterina, Nina H.; Owen, L. C.; Nurizzati, M. D.; Omar, B.								Adult carrion arthropod community in a tropical rainforest of Malaysia: Analysis on three common forensic entomology animal models								TROPICAL BIOMEDICINE				30	3			481	494					SEP 2013	2013	Decomposing carrion provides a temporary microhabitat and food source for a distinct community of organisms. Arthropods constitute a major part of this community and can be utilized to estimate the postmortem interval (PMI) of cadavers during criminal investigations. However, in Malaysia, knowledge of carrion arthropod assemblages and their succession is superficial. Therefore, a study on three types of forensic entomology animal model was conducted from 27 September 2010 to 28 October 2010 in a tropical rainforest at National University of Malaysia, Bangi, Selangor, Malaysia. Over one month collections of arthropods were made on nine animal carcasses: three laboratory rats (Rattus norvegicus, mean weight: 0.508 +/- 0.027kg), three rabbits (Oryctolagus cuniculus, mean weight: 2.538 +/- 0.109kg) and three long tailed macaque (Macaca fascicularis, mean weight: 5.750 +/- 0.551kg). A total of 31 433 arthropods belonging to eight orders and twenty-eight families were collected from all carcasses. Among 2 924 of adults flies collected, approximately 19% were calliphorids with Chrysomya megacephala (Fabricius, 1794) being the most abundant. Arthropod taxon richness was lower on rat carcasses compared to that of rabbit and monkey carcasses, and this was more apparent during the first week of decomposition. However, there were no significant differences in Shannon-Weiner index (H'), Simpson dominance index (C) and Pielou's Evenness index (J) between different animal model. The arthropod assemblages associated to animal model were different significantly (p<0.05) while decomposition stage was a significant factor influencing insect assemblages (p<0.05). Analysis on the arthropods succession indicated that some taxa have a clear visitation period while the others, particularly Coleoptera, did not show a clear successional pattern thus require futher insect succession study. Although human bodies were not possible for the succession study, most of the arthropods collected are necrophagous, and will also possibly colonize human cadaver, and potentially be useful in assisting in estimates of PMI in future forensic cases in Malaysia.		[Azwandi, A.; Keterina, Nina H.; Owen, L. C.; Nurizzati, M. D.; Omar, B.] Natl Univ Malaysia, Fac Hlth Sci, Sch Diagnost & Appl Hlth Sci, Program Biomed Sci, Kuala Lumpur 50300, Malaysia; [Azwandi, A.] Natl Univ Malaysia, Fac Hlth Sci, Sch Diagnost & Appl Hlth Sci, Program Biomed Sci, Kuala Lumpur 50300, Malaysia								15							Parasitology; Tropical Medicine	WOS:000328089400012		
J	Quan Weimin; Zheng Lin; Li Beijun; An Chuanguang								Habitat values for artificial oyster (<i>Crassostrea ariakensis</i>) reefs compared with natural shallow-water habitats in Changjiang River estuary								CHINESE JOURNAL OF OCEANOLOGY AND LIMNOLOGY				31	5			957	969		10.1007/s00343-013-2319-4			SEP 2013	2013	Oyster reefs have an equivalent, complex 3-dimensional structure to vegetated habitats and may provide similar functions in estuarine environments. Nevertheless, few studies have compared oyster reefs with adjacent natural shallow-water habitats. Here the resident benthic macroinvertebrate communities in an artificial oyster (Crassostrea ariakensis) reef and in adjacent natural estuarine shallow-water habitats (salt marsh, intertidal mudflat, and subtidal soft bottom) in the Changjiang (Yangtze) River estuary were described. The mean total densities and biomass, Margalef's species richness, Pielou's evenness and Shannon-Weaver biodiversity indices of the resident benthic macroinvertebrate communities differed significantly among the habitats. Significantly higher densities and biomass of benthic macroinvertebrates occurred in the oyster reef compared with the other three habitats. Ordination plots showed a clear separation in benthic macroinvertebrate communities among the four habitat types. The results demonstrated that the artificial oyster reef supported distinct and unique benthic communities, playing an important role in the complex estuarine habitat by supplying prey resources and contributing to biodiversity. In addition, the results suggested that the oyster reef had been restored successfully.		[Quan Weimin] Chinese Acad Fishery Sci, East China Sea Fisheries Res Inst, Minist Agr, Key Lab East China Sea & Marine Fishery Resources, Shanghai 200090, Peoples R China; [Zheng Lin] Adm Bur Jiuduansha Wetland Nat Reserve, Shanghai 200129, Peoples R China; [Li Beijun] Shanghai Environm Monitoring Ctr, Shanghai 200030, Peoples R China; [An Chuanguang] Shanghai Fisheries Res Inst, Shanghai 200433, Peoples R China; [Quan Weimin] Chinese Acad Fishery Sci, East China Sea Fisheries Res Inst, Minist Agr, Key Lab East China Sea & Marine Fishery Resources, Shanghai 200090, Peoples R China								9							Limnology; Oceanography	WOS:000324111300003		
J	Das, Surajit; Lyla, P. S.; Khan, S. Ajmal								The distribution and diversity of culturable aerobic heterotrophic benthic bacteria in the continental slope of the Bay of Bengal: Linked abiotic factors, including a tsunami								RUSSIAN JOURNAL OF MARINE BIOLOGY				39	3			169	181		10.1134/S106307401303005X			MAY 2013	2013	The culturable aerobic heterotrophic benthic bacterial population and community structure in relation to the physico-chemical parameters in the continental slope of the Bay of Bengal was studied. In addition, diversity indices were calculated and pretsunami (in 2004) and post-tsunami (in 2005) diversity values were compared. Sediment samples were collected from two cruises in the depth zone of 214-1000 m (10A degrees 36' N-20A degrees 01' N and 79A degrees 59' E-87A degrees 30' E). The vertical distribution of the total heterotrophic bacterial population during both cruises was higher in the top section (0-3 cm) of the sediment. The average total heterotrophic bacterial population was in the range of 0.42-37.38 x 10(4) CFU/g to 1.66-19.73 x 10(4) CFU/g dry sediment weight during the two cruises, respectively. The limiting physico-chemical factors were sediment pH, sediment temperature, TOC, porosity, and clay as revealed from multiple regression (r = 0.75) and BIOENV (Partial Correlation rho omega = 0.447) analyses. The shannon-Wiener index (H' log e), Simpson index (D), Margalef index (d) and Pielou's evenness index (J') were found to be higher in the 1000 m depth stations. Cluster analysis showed that the 500 m depth stations clustered either with the 200 m or with the 1000 m stations. The 200 m depth stations never formed a cluster with the 1000 m stations. Pre-tsunami diversity indices at two depth ranges (200 m and 1000 m) were higher than those of the post-tsunami indices, which was quite evident from the cluster analysis as well. This study confirms the effect of the tsunami surge in the sediments of the continental slope of the Bay of Bengal in the marine ecosystem, which is also attributed to the temporal variation of the heterotrophic bacterial population and diversity.		[Das, Surajit; Lyla, P. S.; Khan, S. Ajmal] Annamalai Univ, Ctr Adv Study Marine Biol, Parangipettai 608502, Tamil Nadu, India; [Das, Surajit] Natl Inst Technol, Dept Life Sci, Rourkela 769008, Odisha, India; [Das, Surajit] Annamalai Univ, Ctr Adv Study Marine Biol, Parangipettai 608502, Tamil Nadu, India								1							Marine & Freshwater Biology	WOS:000321570600002		
