PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	C1	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	WC	UT	PM
J	Fiedler, Konrad; Truxa, Christine								Species richness measures fail in resolving diversity patterns of speciose forest moth assemblages								BIODIVERSITY AND CONSERVATION				21	10			2499	2508		10.1007/s10531-012-0311-5			SEP 2012	2012	We used data from a light-trapping study at 28 sites on floodplain forest moths in eastern Austria to assess the performance of a variety of species richness and species diversity measures. At each site the data (32,181 individuals from 448 species) contain a large fraction of species represented only as singletons. Sampling effort was evenly spread across sites, but sampling success varied greatly. Influx of moths from the landscape matrix surrounding floodplain forest patches lead to substantial proportions of stray individuals from the regional species pool. Under these conditions, observed species numbers as well as eight extrapolation estimators of species totals failed to reflect differences between three study regions or between flooded and non-flooded forest habitats. Rarefied species numbers and Fisher's alpha of the log-series distribution captured differences in moth diversity between regions, but failed to mirror flooding impact. Only Shannon's diversity captured all expected diversity differences, at high significance levels. Application of Chao and Shen's bias correction increased figures of Shannon's diversity, but did not affect the outcome of statistical comparisons. We conclude that for species-rich incompletely sampled communities of highly mobile insects the evaluation of the complete species-abundance information using Shannon's diversity is the most promising mode to compare local species diversity with a high degree of ecological resolution. Species richness measures apart from those obtained through rarefaction cannot be recommended, as they are sensitive to sources of bias that pertain to many empirical sets of field data.		[Fiedler, Konrad; Truxa, Christine] Univ Vienna, Dept Trop Ecol & Anim Biodivers, A-1030 Vienna, Austria; [Fiedler, Konrad] Univ Vienna, Dept Trop Ecol & Anim Biodivers, Rennweg 14, A-1030 Vienna, Austria								17							Biodiversity Conservation; Ecology; Environmental Sciences	WOS:000307533100006		
J	Specziar, A.; Takacs, P.; Czegledi, I.; Eros, T.								The role of the electrofishing equipment type and the operator in assessing fish assemblages in a non-wadeable lowland river								FISHERIES RESEARCH				125				99	107		10.1016/j.fishres.2012.02.014			AUG 2012	2012	The wider the spatial and temporal scales of a fish survey are the higher the chance that the methodology will vary, most probably in the configuration of the sampling equipment or the composition of the crew. It is important to know how these changes affect data quality. The objective of this study was to assess the effect of the differences both in the electrofisher equipment type (low power, battery powered vs. high power, generator supplied units) and in the operators when assessing fish assemblages in a non-wadeable lowland river in Hungary. We found that compared to the superior effect of "natural" spatio-temporal heterogeneity, pure methodological factors accounted for a low or moderate (<15%) part of the variance in fish data. The most commonly measured assemblage level variables, such as rarefied species richness, similarity based assemblage composition (i.e. presence/absence) and relative abundance data were the most insensitive to changing the equipment type and/or the operator. However, the shared effect of methodological and spatio-temporal factors was important in shaping CPUE data and mean fish size of some species, suggesting that the sensitivity of these variables to methodological variations can vary in space and time. We concluded that in systems with high spatio-temporal heterogeneity, the relative importance of the herein investigated methodological bias is likely to remain within an acceptable range. Thence, in studies examining large-scale ecological patterns over wide range of habitats and/or large areas, some flexibility in the methodology may be a reasonable compromise in favor of sampling more sites and increasing effort. Nevertheless, if any change in the methodology is indispensable, at least its effect on sample quality should be assessed. (C) 2012 Elsevier B.V. All rights reserved.		[Specziar, A.; Takacs, P.; Eros, T.] Hungarian Acad Sci, Balaton Limnol Inst, Ctr Ecol Res, H-8237 Tihany, Hungary; [Czegledi, I.] Univ Debrecen, Dept Hydrobiol, H-4032 Debrecen, Hungary; [Specziar, A.] Hungarian Acad Sci, Balaton Limnol Inst, Ctr Ecol Res, Klebelsberg K U 3, H-8237 Tihany, Hungary								11							Fisheries	WOS:000304849100011		
J	Hepp, Luiz U.; Landeiro, Victor L.; Melo, Adriano S.								Experimental Assessment of the Effects of Environmental Factors and Longitudinal Position on Alpha and Beta Diversities of Aquatic Insects in a Neotropical Stream								INTERNATIONAL REVIEW OF HYDROBIOLOGY				97	2			157	167		10.1002/iroh.201111405			MAY 2012	2012	We evaluated the effect of environmental factors on the abundance and genera richness of aquatic insects colonizing artificial substrates. We also assessed the relative effects of environmental factors on assemblage variation (beta diversity), and contrasted its magnitude with the variation associated with the spatial position of reaches in a Neotropical stream. Homogeneous and heterogeneous bricks were installed in seven stream reaches and removed after 60d. Substrate type and organic matter showed significant effects on abundance. For observed richness, substrate type was the only important variable. For rarefied richness, no explanatory variable was important. A NMDS ordination of bricks revealed the effect of spatial position and substrate type. A partial Redundancy Analysis (pRDA) indicated that the environmental matrix explained 12.44% of the total variation, while reach position explained 7.41%. We conclude that at local scale (reaches 430920 m apart), environmental factors, especially substrate heterogeneity, were important in determining the alpha and beta diversities of the insect assemblage in the stream ((c) 2012 WILEY-VCH Verlag GmbH & Co. KGaA, Weinheim)		[Hepp, Luiz U.] Univ Fed Rio Grande do Sul, Programa Posgrad Ecol, BR-91501970 Porto Alegre, RS, Brazil; [Hepp, Luiz U.] Univ Reg Integrada Alto Uruguai & Missoes, Dept Ciencias Biol, BR-99700000 Erechim, RS, Brazil; [Landeiro, Victor L.] Inst Nacl de Pesquisas da Amazonia, Programa Posgrad Ecol, BR-69011970 Manaus, Amazonas, Brazil; [Melo, Adriano S.] Univ Fed Goias, Inst Ciencias Biol, Dept Ecol, BR-74001970 Goiania, Go, Brazil; [Hepp, Luiz U.] Univ Fed Rio Grande do Sul, Programa Posgrad Ecol, Av Bento Goncalves 9500,CP 15007, BR-91501970 Porto Alegre, RS, Brazil								33							Marine & Freshwater Biology	WOS:000303238200007		
J	Leray, Matthieu; Beraud, Maxime; Anker, Arthur; Chancerelle, Yannick; Mills, Suzanne C.								<i>Acanthaster planci</i> Outbreak: Decline in Coral Health, Coral Size Structure Modification and Consequences for Obligate Decapod Assemblages								PLOS ONE				7	4					e35456	10.1371/journal.pone.0035456			APR 17 2012	2012	Although benthic motile invertebrate communities encompass the vast majority of coral reef diversity, their response to habitat modification has been poorly studied. A variety of benthic species, particularly decapods, provide benefits to their coral host enabling them to cope with environmental stressors, and as a result benefit the overall diversity of coral-associated species. However, little is known about how invertebrate assemblages associated with corals will be affected by global perturbations, (either directly or indirectly via their coral host) or their consequences for ecosystem resilience. Analysis of a ten year dataset reveals that the greatest perturbation at Moorea over this time was an outbreak of the corallivorous sea star Acanthaster planci from 2006 to 2009 impacting habitat health, availability and size structure of Pocillopora spp. populations and highlights a positive relationship between coral head size and survival. We then present the results of a mensurative study in 2009 conducted at the end of the perturbation (A. planci outbreak) describing how coral-decapod communities change with percent coral mortality for a selected coral species, Pocillopora eydouxi. The loss of coral tissue as a consequence of A. planci consumption led to an increase in rarefied total species diversity, but caused drastic modifications in community composition driven by a shift from coral obligate to non-obligate decapod species. Our study highlights that larger corals left with live tissue in 2009, formed a restricted habitat where coral obligate decapods, including mutualists, could subsist. We conclude that the size structure of Pocillopora populations at the time of an A. planci outbreak may greatly condition the magnitude of coral mortality as well as the persistence of local populations of obligate decapods.		[Leray, Matthieu; Beraud, Maxime; Mills, Suzanne C.] Univ Perpignan, CBETM, USR CRIOBE CNRS EPHE 3278, Lab Excellence CORAIL, F-66025 Perpignan, France; [Anker, Arthur] Univ Fed Ceara, Lab Ciencias Mar Labomar, Fortaleza, Ceara, Brazil; [Chancerelle, Yannick] CRIOBE, USR CRIOBE CNRS EPHE 3278, Lab Excellence CORAIL, Moorea, France; [Leray, Matthieu] Univ Perpignan, CBETM, USR CRIOBE CNRS EPHE 3278, Lab Excellence CORAIL, F-66025 Perpignan, France								37							Multidisciplinary Sciences	WOS:000305347400053		
J	Gerisch, Michael; Agostinelli, Veronica; Henle, Klaus; Dziock, Frank								More species, but all do the same: contrasting effects of flood disturbance on ground beetle functional and species diversity								OIKOS				121	4			508	515		10.1111/j.1600-0706.2011.19749.x			APR 2012	2012	The role of habitat disturbance on biodiversity is central as it promotes changes in ecological systems. That said, still little is known about the functional consequences of such changes. Functional diversity can be used to revealing more mechanistically the disturbance effects on communities by considering the richness and the distribution of traits among the species. Here we analyzed the response of functional and species diversity of ground beetles to flood disturbance to better understand the functioning of alluvial invertebrate communities. Ground beetles were sampled in periodically flooded grasslands along the Elbe River in Germany. We used generalized linear mixed effects models to unveil the relationships between flood disturbance, species and functional diversity, respectively. We measured different components of functional diversity (functional richness, evenness, dispersion, and divergence) and analyzed species diversity by means of rarefied species richness, abundances, evenness and Simpson's diversity. We found contrasting relationships in that most species diversity measures peaked at highest disturbance levels, while most functional diversity measures decreased with increasing disturbance intensities. Inversed relationships between species and functional diversity are rarely observed, as most studies report on positive correlations. We explain increasing species diversity with a higher amount of resources available in highly disturbed sites. Decreasing functional diversity is best explained through the convergence of species traits by flood disturbance and uneven resource exploitation in highly disturbed plots (low functional evenness), suggesting strong impacts from functionally different generalist species in floodchannels. We show that the amount of resources available, and how these resources are exploited, play major roles in the functioning of floodplain ground beetle communities.		[Gerisch, Michael; Henle, Klaus] UFZ Helmholtz Ctr Environm Res, Dept Conservat Biol, DE-04318 Leipzig, Germany; [Agostinelli, Veronica; Dziock, Frank] Tech Univ Berlin, Inst Ecol, Dept Biodivers Dynam, Sekretariat AB1, DE-12165 Berlin, Germany; [Gerisch, Michael] UFZ Helmholtz Ctr Environm Res, Dept Conservat Biol, Permoserstr 15, DE-04318 Leipzig, Germany								136							Ecology	WOS:000301537200004		
J	Nawrot, Rafal								DECOMPOSING LITHIFICATION BIAS: PRESERVATION OF LOCAL DIVERSITY STRUCTURE IN RECENTLY CEMENTED STORM-BEACH CARBONATE SANDS, SAN SALVADOR ISLAND, BAHAMAS								PALAIOS				27	3-4			190	205		10.2110/palo.2011.p11-028r			MAR-APR 2012	2012	Lithification with related diagenetic phenomena is an important step in a complex transition from living communities to fossil assemblages and a major taphonomic filter distorting the record of past biodiversity. Apart from direct diagenetic culling of fossils, cementation of fossiliferous deposits induces changes in sampling procedures used to extract paleontological data. This study explores the effects of this methodological shift on recorded fine-scale paleoecological patterns by using subfossil mollusk assemblages occurring in the unlithified and recently cemented storm-beach carbonate sands at Sand Dollar Beach, San Salvador Island, Bahamas, which experienced limited diagenetic alteration. Results show that consistent differences in relative abundance patterns of particular taxa can be observed between unlithified and lithified samples due to collection failure. Magnitude of this distortion is controlled in a large part by a degree of transport-related size sorting, with well-sorted assemblages dominated by small gastropods being more affected. This bias, however, is of limited importance and can be mitigated by selective exclusion of the smallest size classes (<5 mm) from the analysis. Moreover, unlithified and poorly lithified deposits record very similar rarefied richness estimates and patterns of diversity partitioning. This contrasts strongly with earlier estimates of lithification-related diversity loss, suggesting greater importance of diagenetic over methodological filters in creating lithification bias observed in the older rock record. Poorly Milled carbonate rocks-present in many late Neogene successions-may yield biodiversity data directly comparable to those recorded by unlithified sediments if careful collecting methods based on bulk samples are employed.		Univ Warsaw, Fac Geol, Inst Geol, PL-02089 Warsaw, Poland; [Nawrot, Rafal] Univ Warsaw, Fac Geol, Inst Geol, Al Zwirki & Wigury 93, PL-02089 Warsaw, Poland								10							Geology; Paleontology	WOS:000304337800007		
J	Curry, Colin J.; Zhou, Xin; Baird, Donald J.								Congruence of biodiversity measures among larval dragonflies and caddisflies from three Canadian rivers								FRESHWATER BIOLOGY				57	3			628	639		10.1111/j.1365-2427.2011.02724.x			MAR 2012	2012	1. Scientists tasked with collecting taxon richness and assemblage variation data for conservation purposes have identified biomonitoring studies as potential sources of information. This approach assumes that biodiversity patterns revealed by biomonitoring reflect those of the wider community, an assumption not thoroughly tested in riverine ecosystems. 2. We compared patterns of taxon richness and assemblage variation in an important biomonitoring group (Trichoptera) with a group with high conservation significance (Odonata) at 34 sites across three fifth-order catchments. We also explored the effect of abundance on observed patterns by rarefying the larval Trichoptera data set. 3. Our results indicate that Trichoptera do not fully reflect site-scale taxon richness or assemblage variation in Odonata. The magnitude of odonate assemblage variation was much greater than that of Trichoptera for one of the catchments. Odonata and Trichoptera richness was moderately correlated in two catchments, while assemblage variation was strongly correlated in another pair of catchments. However, comparisons based on rarefied data eliminated differences in the magnitude of assemblage variation and strengthened correlations in richness and assemblage variation, suggesting the lack of congruence in these measures might be due to differences in abundance among groups. Further, incomplete taxonomy may mask additional assemblage variation, particularly in Trichoptera. 4. Conservation planning in riverine ecosystems based on proxies derived from biomonitoring data should proceed cautiously until we understand how well the resulting information reflects biodiversity patterns in under-sampled taxa and habitats. Future studies of biodiversity congruence should consider both richness and assemblage variation as each provides valuable information for conservation-related decisions. The taxonomic resolution and relative abundance of comparison groups can potentially impact the strength, direction and statistical significance of patterns. Researchers should employ species-level taxonomy and account for differences in abundance among groups through rarefaction where at all possible and DNA-based taxonomy methods can support this.		[Curry, Colin J.; Baird, Donald J.] Univ New Brunswick, Canadian Rivers Inst, Dept Biol, Environm Canada, Fredericton, NB E3B 5A3, Canada; [Zhou, Xin] BGI, Shenzhen, Peoples R China; [Curry, Colin J.] Univ New Brunswick, Canadian Rivers Inst, Dept Biol, Environm Canada, POB 4400, Fredericton, NB E3B 5A3, Canada								14							Ecology; Marine & Freshwater Biology	WOS:000299102000016		
J	Colwell, Robert K.; Chao, Anne; Gotelli, Nicholas J.; Lin, Shang-Yi; Mao, Chang Xuan; Chazdon, Robin L.; Longino, John T.								Models and estimators linking individual-based and sample-based rarefaction, extrapolation and comparison of assemblages								JOURNAL OF PLANT ECOLOGY				5	1			3	21		10.1093/jpe/rtr044			MAR 2012	2012	In ecology and conservation biology, the number of species counted in a biodiversity study is a key metric but is usually a biased underestimate of total species richness because many rare species are not detected. Moreover, comparing species richness among sites or samples is a statistical challenge because the observed number of species is sensitive to the number of individuals counted or the area sampled. For individual-based data, we treat a single, empirical sample of species abundances from an investigator-defined species assemblage or community as a reference point for two estimation objectives under two sampling models: estimating the expected number of species (and its unconditional variance) in a random sample of (i) a smaller number of individuals (multinomial model) or a smaller area sampled (Poisson model) and (ii) a larger number of individuals or a larger area sampled. For sample-based incidence (presence-absence) data, under a Bernoulli product model, we treat a single set of species incidence frequencies as the reference point to estimate richness for smaller and larger numbers of sampling units. The first objective is a problem in interpolation that we address with classical rarefaction (multinomial model) and Coleman rarefaction (Poisson model) for individual-based data and with sample-based rarefaction (Bernoulli product model) for incidence frequencies. The second is a problem in extrapolation that we address with sampling-theoretic predictors for the number of species in a larger sample (multinomial model), a larger area (Poisson model) or a larger number of sampling units (Bernoulli product model), based on an estimate of asymptotic species richness. Although published methods exist for many of these objectives, we bring them together here with some new estimators under a unified statistical and notational framework. This novel integration of mathematically distinct approaches allowed us to link interpolated (rarefaction) curves and extrapolated curves to plot a unified species accumulation curve for empirical examples. We provide new, unconditional variance estimators for classical, individual-based rarefaction and for Coleman rarefaction, long missing from the toolkit of biodiversity measurement. We illustrate these methods with datasets for tropical beetles, tropical trees and tropical ants. Surprisingly, for all datasets we examined, the interpolation (rarefaction) curve and the extrapolation curve meet smoothly at the reference sample, yielding a single curve. Moreover, curves representing 95% confidence intervals for interpolated and extrapolated richness estimates also meet smoothly, allowing rigorous statistical comparison of samples not only for rarefaction but also for extrapolated richness values. The confidence intervals widen as the extrapolation moves further beyond the reference sample, but the method gives reasonable results for extrapolations up to about double or triple the original abundance or area of the reference sample. We found that the multinomial and Poisson models produced indistinguishable results, in units of estimated species, for all estimators and datasets. For sample-based abundance data, which allows the comparison of all three models, the Bernoulli product model generally yields lower richness estimates for rarefied data than either the multinomial or the Poisson models because of the ubiquity of non-random spatial distributions in nature.		[Colwell, Robert K.; Chazdon, Robin L.] Univ Connecticut, Dept Ecol & Evolutionary Biol, Storrs, CT 06269 USA; [Chao, Anne; Lin, Shang-Yi] Natl Tsing Hua Univ, Inst Stat, Hsinchu 30043, Taiwan; [Gotelli, Nicholas J.] Univ Vermont, Dept Biol, Burlington, VT 05405 USA; [Mao, Chang Xuan] Shanghai Univ Finance & Econ, Sch Stat & Management, Shanghai 200433, Peoples R China; [Longino, John T.] Univ Utah, Dept Biol, Salt Lake City, UT 84112 USA; [Colwell, Robert K.] Univ Connecticut, Dept Ecol & Evolutionary Biol, Storrs, CT 06269 USA								1375							Plant Sciences; Ecology; Forestry	WOS:000299103600002		
J	Liu, Yunhui; Axmacher, Jan C.; Wang, Changliu; Li, Liangtao; Yu, Zhenrong								Ground Beetle (Coleoptera: Carabidae) Assemblages of Restored Semi-natural Habitats and Intensively Cultivated Fields in Northern China								RESTORATION ECOLOGY				20	2			234	239		10.1111/j.1526-100X.2010.00755.x			MAR 2012	2012	Diversity of ground beetle (Coleoptera: Carabidae) assemblages and sub-assemblages was compared between reafforested woodland, grassland, and intensively cultivated fields at Chongli County in Northern China. An array of eight pitfall traps per plot was used to sample the beetles on four replicate plots for each habitat. Replanted conifer woodland and semi-natural grassland harbored very similar beetle assemblages. These had significantly lower rarefied species numbers than the distinctly different assemblages recorded in cultivated fields, with differences in alpha diversity being less pronounced for large and predatory species. Carabid activity-density levels were higher in both woodland and grassland than in fields, with this trend being most pronounced for predatory and large species. To conserve high levels of gamma diversity, it is important to maintain a mosaic of agricultural areas and semi-natural habitats. The latter also form a potential source for predatory species important in pest control. It appears that woodland-specific species are rare in the study area, or they have not been able to reach and colonize the newly established woodland sites. It can also be concluded that morphological and ecological traits allow important insights into underlying ecological principles of overall diversity patterns.		[Liu, Yunhui; Wang, Changliu; Li, Liangtao; Yu, Zhenrong] China Agr Univ, Coll Agr Resources & Environm Sci, Beijing 100193, Peoples R China; [Axmacher, Jan C.] UCL, UCL Dept Geog, London WC1E 6BT, England; [Wang, Changliu] China Agr Univ, Coll Agr Resources & Environm Sci, Beijing 100193, Peoples R China								23							Ecology	WOS:000301048900013		
J	Grau, Oriol; Ninot, Josep M.; Ferre, Albert; Font, Xavier; Grytnes, John-Arvid								Altitudinal species richness patterns of vascular plants in the south-eastern Pyrenees and nearby mountains of Catalonia								PLANT ECOLOGY & DIVERSITY				5	1			115	126		10.1080/17550874.2012.666027			2012	2012	Background: Studying how species richness varies with altitude has become an important part of investigations on mechanisms explaining regional-scale plant species diversity. Altitudinal diversity patterns are poorly known in the Pyrenees and elsewhere in the main mountain massifs in Catalonia (north-eastern Iberian Peninsula). Aim: We examine the altitudinal patterns of species richness in the Catalan Pyrenees and compare them with those in other mountains in Catalonia. Altitude patterns of species richness in the Pyrenees are compared for functional and taxonomic groups of vascular plants. Methods: Data on vascular plants were obtained from the Biodiversity Data Bank of Catalonia. We used rarefaction and interpolation to quantify the altitudinal diversity patterns. Results: The interpolated and rarefied richness generally peaked in the lower part of the altitudinal gradient, but with remarkable variation depending on the taxonomic or functional groups considered. Using all species, there was little variation between the different mountains, but the altitude at which richness started to decrease varied between them. Conclusions: The pronounced differences among different taxonomic groups and life-forms indicate a strong phylogenetic and adaptive signal on the altitudinal diversity pattern in the Catalan Pyrenees. The lack of regional differences within Catalonia is probably due to small differences in the intensity of climatic gradients across mountains.		[Grau, Oriol; Ninot, Josep M.; Ferre, Albert; Font, Xavier] Univ Barcelona, Dept Plant Biol, Barcelona, Catalonia, Spain; [Grytnes, John-Arvid] Univ Bergen, Dept Biol, Bergen, Norway; [Grau, Oriol] Univ Barcelona, Dept Plant Biol, Barcelona, Catalonia, Spain								10							Plant Sciences	WOS:000310593300012		
J	Zmihorski, Michal								The effects of anthropogenic and natural disturbances on breeding birds of managed Scots pine forests in northern Poland								ORNIS FENNICA				89	1			63	73					2012	2012	Anthropogenic disturbance of habitats associated with clear-cut harvesting has replaced natural disturbances, such as wildfire and wind-throw, as initiators of succession in most European forests. Recently, however, forest management has begun to adopt techniques that better mimic natural disturbances, following the documentation of the negative effects of forestry activities, but less information exists on the relative similarity between man-caused and natural disturbances. This study aimed at comparing the bird faunas of windstorm, clear-cut and closed-forest areas in northern Poland. Following the two disturbances, species inhabiting open areas and edge habitats increased (e.g., Yellowhammer Emberiza citrinella and Woodlark Lullula arborea) while closed-forest specialists decreased (Wood Warbler Phylloscopus sibilatrix, Crested Tit Parus cristatus and Goldcrest Regulus regulus). Community density, rarefied diversity and estimated species richness were higher in the disturbed than in the intact, closed-canopy forests. The species-specific responses to windstorm and clear-cutting were positively correlated, i.e., a given species that increased in response to one disturbance regime also increased in response to the other. This finding indicates that man-made disturbances, such as logging, may act as substitutes for natural disturbances for some species.		Polish Acad Sci, Museum & Inst Zool, PL-00679 Warsaw, Poland; [Zmihorski, Michal] Polish Acad Sci, Museum & Inst Zool, Wilcza 64, PL-00679 Warsaw, Poland								11							Ornithology	WOS:000302279800006		
J	Kuhn, Jesper; Andino, Patricio; Calvez, Roger; Espinosa, Rodrigo; Hamerlik, Ladislav; Vie, Signe; Dangles, Olivier; Jacobsen, Dean								Spatial variability in macroinvertebrate assemblages along and among neighbouring equatorial glacier-fed streams								FRESHWATER BIOLOGY				56	11			2226	2244		10.1111/j.1365-2427.2011.02648.x			NOV 2011	2011	1. During the past two decades, understanding of the structure and function of glacier-fed stream ecosystems at temperate latitudes has increased substantially. In contrast, information on their tropical counterparts is very limited. We studied three neighbouring glacier-fed streams in the tropical Andes of Ecuador. Our main goals were (i) to determine overall longitudinal patterns in density, taxon richness and the composition of macroinvertebrate assemblages and driving factors in equatorial glacial streams and (ii) to examine variability among replicate streams in faunal metrics and assemblages, and stream-specific effects of supposed environmental key factors. 2. We measured four geographical and 17 environmental factors and collected five Surber samples (500 cm(2)) of macroinvertebrates at each of nine sites, three sites along three streams. The streams were located 1-5 km apart. In each stream, the three sites were placed at comparable distances from the glacier and were grouped as 'upper' (50-200 m), 'middle' (1.5 km) and 'lower' sites (3.5-5.6 km). 3. In total, 2200 individuals (64% chironomids) were collected and 47 taxa (30 dipterans, 18 of these Chironomidae) identified. Density ranged from 176 to 372 ind.m(-2), and the number of taxa ranged from 2 to 6 at the upper sites and 868-3044 ind.m(-2) and 21-27 taxa at the lower sites. Density, number of taxa, rarefied richness and axis-1 coordinates from a MDS ordination increased logarithmically with distance from the glacier. These faunal metrics were equally related to altitude and glacier per cent of catchment and correlated with maximum conductivity, mean temperature, mean daily maximum temperature and a channel stability index. As expected, the mean difference in distance decay in similarity was higher at the upper (47% km(-1)) than at the lower reaches (20% km(-1)) of the streams. 4. The number of taxa varied among sites within the upper and middle groups, but not among the lower sites. In contrast, but in accordance with our expectation, assemblage composition did not differ among upper sites but did so at middle and lower sites, following a supposed decrease in environmental harshness along the streams. Relationships between faunal metrics and the four environmental variables mean temperature, the stability index, chlorophyll a and coarse particulate organic matter also varied among the three streams. Generalised linear model analyses revealed that temperature interacted with stream on macroinvertebrate density, while chlorophyll a had a significant effect on the number of taxa in interaction with stream and stability. 5. The basic predictions of the Milner et al. (2001a), model regarding longitudinal faunal patterns and temperature and stability as main driving factors were met by our three replicate equatorial glacial streams. Qualitative departures from the model were mainly because of zoogeographical differences. We demonstrated that variability in assemblages between comparable sites in closely situated streams was considerable, and the effect of key environmental factors varied among streams and interacted with other factors. Quantifying spatial variation in benthic assemblages may help us foresee possible consequences for biodiversity as a result of glacial retreat.		[Kuhn, Jesper; Hamerlik, Ladislav; Vie, Signe; Jacobsen, Dean] Univ Copenhagen, Freshwater Biol Sect, Dept Biol, DK-3400 Hillerod, Denmark; [Andino, Patricio; Espinosa, Rodrigo; Dangles, Olivier] Pontificia Univ Catolica Ecuador, Escuela Ciencias Biol, Lab Entomol, Quito, Ecuador; [Calvez, Roger] UMR G EAU, IRD, Inst Rech Dev, Montpellier 5, France; [Hamerlik, Ladislav] Slovak Acad Sci, Inst Zool, Bratislava, Slovakia; [Dangles, Olivier] CNRS, LEGS, Inst Rech Dev IRD, UR 072,UPR 9034, F-91198 Gif Sur Yvette, France; [Dangles, Olivier] Univ Paris 11, Orsay, France; [Jacobsen, Dean] Univ Copenhagen, Freshwater Biol Sect, Dept Biol, Helsingorsgade 51, DK-3400 Hillerod, Denmark								31							Ecology; Marine & Freshwater Biology	WOS:000296061400004		
J	Schroeder, Leif Martin; Sahlin, Erik; Paltto, Heidi								Retention of aspen (<i>Populus tremulae</i>) at final cuttings - The effect of dead wood characteristics on saproxylic beetles								FOREST ECOLOGY AND MANAGEMENT				262	5			853	862		10.1016/j.foreco.2011.05.019			SEP 1 2011	2011	To preserve biodiversity in managed forest landscapes dead and living trees are retained at final cuttings. In the present study we evaluated the effect of these practices for saproxylic (wood-dependent) beetles inhabiting dead aspen trees (Populus tremulae). For saproxylic beetles, tree retention at final cuttings can be expected to be especially valuable for species adapted to sun-exposed dead wood, a substrate that only rarely occurs in well managed forest stands. Therefore, the current evaluation was conducted as a comparison of species richness, species density (number of species per sample), assemblage composition and occurrence of individual species between clear-cuts, where aspen trees were retained, and closed forest stands with aspen trees. The study was conducted in central Sweden and the beetles were sampled by sieving of bark from CWD (coarse woody debris) of aspen. There was no significant difference in rarefied species richness between forest and clear-cut sites. Species composition differed significantly between the two stand types. Generalized linear mixed-effects models predicted the species density to be 34% lower in CWD objects in forest sites than on clear-cuts. This pattern could partly be explained by differences in CWD diameter, decay class and bark types between the two stand types (clear-cut/forest). Stand type was a significant predictor of occurrence in individual CWD objects for 30% of analysed individual beetle species. For all species except one, the variable stand type predicted higher occurrence on clear-cuts than in forest stands. To conclude, our results demonstrate that retention of aspen on clear-cuts contributes to population recruitment of a different assemblage of species than CWD within stands. (C) 2011 Elsevier B.V. All rights reserved.		[Schroeder, Leif Martin; Paltto, Heidi] Swedish Univ Agr Sci, Dept Ecol, S-75007 Uppsala, Sweden; [Schroeder, Leif Martin] Swedish Univ Agr Sci, Dept Ecol, POB 7044, S-75007 Uppsala, Sweden								10							Forestry	WOS:000292672800015		
J	Gallardo, Belinda; Gascon, Stephanie; Quintana, Xavier; Comin, Franciso A.								How to choose a biodiversity indicator - Redundancy and complementarity of biodiversity metrics in a freshwater ecosystem								ECOLOGICAL INDICATORS				11	5			1177	1184		10.1016/j.ecolind.2010.12.019			SEP 2011	2011	A range of biodiversity metrics are available to assess the ecological integrity of aquatic ecosystems. However, performance varies considerably among different types of metrics and provides different information regarding ecosystem conditions, thus making difficult the selection of appropriate metrics for biomonitoring. The present study evaluated the robustness of six biodiversity metrics to assess environmental change and determine their utility as relevant indicators of ecosystem biodiversity and functionality. Traditional metrics such as species richness and Shannon diversity were considered along with alternative metrics such as functional diversity, size diversity and taxonomic distinctness. To that end, invertebrate assemblages in a river floodplain were used as a case study to evaluate the performance of metrics using Generalized Additive Models (GAM). GAM explained between eight and 49% of the variability in biodiversity. The regression models exhibited differences in the response of biodiversity indicators to environmental factors, suggesting that intermediate levels of turbidity and low salinity are conditions favouring increased biodiversity in the study area. Based on correlations among metrics and responses to primary environmental factors, it is concluded that Shannon and functional diversity, and rarefied species richness generated similar information regarding ecosystem conditions (i.e., the metrics were redundant): while size diversity and distinctness provided useful additional data characterizing ecosystem quality (i.e., the metrics were complementary). Functional diversity indicated riot only number and dominance of species, but also each species functional role in the community, and was therefore the most informative biodiversity metric. Nevertheless, the use of a combination of metrics, for example functional and size diversity, and variation in taxonomic distinctness, provides complementary data that will serve to achieve a more thorough understanding of ecosystem structure and function, and response to primary environmental influences. (C) 2010 Elsevier Ltd. All rights reserved.		[Gallardo, Belinda; Comin, Franciso A.] CSIC, Pyrenean Inst Ecol, Zaragoza, Spain; [Gascon, Stephanie; Quintana, Xavier] Univ Girona, Inst Aquat Ecol, Girona, Spain; [Gallardo, Belinda] Univ Cambridge, Dept Zool, Aquat Ecol Grp, Downing St, Cambridge CB2 3EJ, England								82							Biodiversity Conservation; Environmental Sciences	WOS:000291409700019		
